datasource	domain	setid	srclang	trglang	src	ref1	ref2	ref3
cwmt2009	ce-news	zh_en_news_trans	zh	en	勇气之美：“四川人民真的很乐观！”	The beauty of courage: "Sichuan people are really very optimistic!"	Beauty of courage: "Sichuan people are really optimistic!"	Beauty of Courage: "Sichuan People Really Optimistic!"
cwmt2009	ce-news	zh_en_news_trans	zh	en	联合采访团里不少台湾记者在一年前到过地震灾区采访，此次重新造访，他们最大的感触是灾区百姓没有被灾难击垮，“四川人民真的很乐观！”	In the united interview group, many reporters from Taiwan once came to the disaster areas for coverage last year. At this time, when they revisited the areas, they were deeply touched by the fact that Sichuan people don't succumb to the disaster, "Sichuan people are really very optimistic!"	Many journalists in the joint interview team from Taiwan visited the earthquake-hit area one year ago. With the revisiting, their greatest feeling is that the people in the disaster area are not defeated by the disaster, "Sichuan people are really optimistic!"	In the joint reportorial delegation, quite a few reporters from Taiwan came to the earthquake-stricken areas a year ago for interviews. With the re-visit this time, their biggest feeling is that the people in disaster-stricken areas have not been beaten down by the disaster. "Sichuan people are really optimistic."
cwmt2009	ce-news	zh_en_news_trans	zh	en	这些天，无论是实地走访还是行车途中，大家看到了一幕幕令人感动的场景：	In those days, either in the face-to-face interviews or in the journey, the reporters saw many touching scenes one after the other: 	In these days, either in the field interview or on the way, we saw touching scenes: 	During these days, either through field interviews or in the trips, they saw one touching scene after another: 
cwmt2009	ce-news	zh_en_news_trans	zh	en	看到临时安置点整齐划一的板房，看到窗户、大门上贴着大红福字，看到板房幼儿园里老师带着孩子们做早操；	They saw the uniform deck houses in the temporary settlement spots and the red character of Fu stuck on windows and doors, and they also saw teachers leading children to take morning exercises in the nursery school of deck houses;	Saw the regular board shelters at the temporary settlements, red Fu character pasting on the windows and doors, the teachers leading the children to do morning exercises in the board kindergarten;	they saw the orderly board houses in temporary settlements, saw the big red Chinese character Fu posted on the doors, saw the teachers leading kids to do morning exercises in the board house kindergarten;
cwmt2009	ce-news	zh_en_news_trans	zh	en	看到被震得挪了位置的大山，看到山体滑坡不远处泛黄的油菜和碧绿的秧苗，看到农田周边还围着脚手架的青瓦白墙砖房；	They also saw the mountains moved by the earthquake, the yellow cole and green rice seedlings near the mountain landslide and the black-tile-covered white brick houses that were still surrounded by scaffolds and neighboring farms;	Saw the mountains moved by the earthquake, yellow cole and green seedlings not far from the landslide, the grey-tile and white-wall brick houses surrounded by the scaffold along the nearby farms.	saw the mountains moved after the quakes, saw the yellowed rapes and green seedlings not far away from the landslides, saw the grey-tiled and white-walled brick houses that were still surrounded with scaffolds on the side of agricultural fields;
cwmt2009	ce-news	zh_en_news_trans	zh	en	看到做草鞋的羌族老汉平静讲述长子的罹难，看到地震中失去８岁独子的女医生在孩子生日当天仍然面带微笑为病人诊断；……	They also saw an old straw-sandal-maker of Qiang ethnic peacefully narrated how his eldest son died from the earthquake and the female doctor who lost her only 8-year-old son in the earthquake still with a smile diagnosed her patients on the birthday of her deceased son;...	Saw an old man of Qiang ethnic group who is making straw shoes telling his eldest son's death in a calm way, saw a woman doctor who lost her only son who was 8 years old making diagnosis for patients with smile at the date of her child's birthday...	saw an old man of Qiang Nationality making straw sandals and calmly telling the death of his eldest son, saw the female doctor, who lost her only son that was eight years old in the earthquake, still smile to diagnose the patients on the birthday of her kid;...
cwmt2009	ce-news	zh_en_news_trans	zh	en	“很勇敢、很乐观”成为两岸记者不断发出的感叹。	"Very courageous and very optimistic", cross-straits reporters continually sighed.	"Very brave and very optimistic", journalists across Taiwan Straight signed with such comments.	"Very brave and pretty optimistic" were the exclamations made by the reporters from cross-strait regions from time to time.
cwmt2009	ce-news	zh_en_news_trans	zh	en	台湾《联合报》记者赖锦宏说，回忆一年前的灾难和悲伤，眼前的一切让人倍感振奋。	Reporter Lai C.H. of United Daily News said the scene in view made people encouraged when we recalled the disaster and sorrow in the last year.	Lai C. H, journalist from Taiwan-based United Daily News, said everything before my eyes is inspiring when recalling the disaster and sadness one year ago.	Lai C.H., a reporter with United Daily News in Taiwan, said that with the recalls of disasters and grief a year ago, all happening in front of the eyes are really encouraging.
cwmt2009	ce-news	zh_en_news_trans	zh	en	速度之美：“没想到重建脚步这么快！”	The beauty of speed: "Out of expectation, the reconstruction is too fast!"	Beauty of speed: "Did not expect so rapid reconstruction!"	Beauty of Speed: "Never Thought of Such Fast Steps for Reconstruction!"
cwmt2009	ce-news	zh_en_news_trans	zh	en	经过特别批准，联合采访团走进北川旧县城，这个满目疮痍的地震废墟正在进行最后清理，镌刻着“２００８·５·１２”字样的水泥纪念碑静静伫立。	With special approval, the united interview group went into the old county of Beichuan and the post-quake relic full of debris was undergoing the final cleaning, with a cement monument engraved with "May 12, 2008" standing there quietly.	With special approval, the joint interview team came to the old county seat of Beichuan. The earthquake relic with scene of devastation everywhere is under the final clearing. The cement memorial monument marked "2008.5.12" stands there quietly.	Upon special approval, the jointed reportorial delegation came into the old county of Beichuan, where the destructed earthquake ruins were going through the final clearing. The cement monument carved with "2008 5 12" was standing quietly.
cwmt2009	ce-news	zh_en_news_trans	zh	en	“旧县城将在不久的将来辟为地震遗址博物馆，成为科普场所和灾难追思地。”北川县文化旅游局局长林川说。	"The old county will be built as an earthquake site museum in the near future and it will become a place of popularizing science and recalling the disaster." said Lin Chuan, director of Beichuan Culture and Tourism Bureau.	"The old county seat will be made into an earthquake relic museum in the near future, a site for popular science and recalling the disaster," said Lin Chuan, director of the Cultural and Tourism Bureau of Beichuan county.	"The old county will be cleared for the earthquake relic museum in the near future, becoming a site for popular science and a place for disaster commemoration." Lin Chuan, Chief of Culture and Tourism Bureau in Beichuan County, said.
cwmt2009	ce-news	zh_en_news_trans	zh	en	２３公里外，一个名为“安昌镇”的新县城即将在５月下旬动工。	Twenty three kilometers away from the old county, the construction of a new county named "Anchang County" will begin in late May.	A new county seat named Anchang Town, 23km away, will start construction in late May.	23 kilometers away, construction of a new county named "Anchang Town" will be commenced in late May.
cwmt2009	ce-news	zh_en_news_trans	zh	en	哪儿是学校、医院、社会福利院，哪儿是农贸市场、客运车站、旅游服务中心……满眼血丝的副县长贺旺对这里的每一寸土地如数家珍。	Where the school, the hospital, the social welfare home, the agricultural products market, the bus hub, the tourists service center and others will be located, He Wang, deputy county mayor whose eyes were bloodred, could detail the purposes of every piece of land.	Where the schools, hospitals, and the social welfare home locate, where the farming product market, passenger bus station, tourist service center locate... He Wang, deputy head of the county, with bloodshot eyes, is very familiar with every inch of land here.	Where the schools, hospitals and social welfare homes were, where the agricultural fair, the passenger transport station, the tourist service center was... He Wang, the red-eyed deputy county governor, was quite familiar with every inch of land here.
cwmt2009	ce-news	zh_en_news_trans	zh	en	和北川一样，东汽新基地如火如荼的建设场面、台胞援建中小学项目的顺利进展、明亮宽敞的永久性安置房成批完工……无一例外成为两岸媒体竞相报道的内容。	Like same as Beichuan, the busy construction scene of new base of Dongfeng Motor Group, the smooth development of middle and primary schools based on Taiwan people's donations, the completion of bright and roomy permanent settlement houses... All of those have been covered by cross-straits media.	Like Beichuan, the hot construction site of Dongfang Steam Turbine Works' new site, smooth progress of the primary and middle school funded by Taiwan compatriots, completion of bright and spacious permanent settlements in batch... become the report content of journalists across Taiwan Straight without any exception.	Like Beichuan, the constructions of Dongfang Steam Turbine Works' new base going ahead like wildfire, the projects sponsored by compatriots in Taiwan going smoothly for constructions of middle schools and elementary schools, completion of bright and spacious permanent dwellings in groups... all, without exception, became the contents of reports by media from across the Strait at a competitive rate.
cwmt2009	ce-news	zh_en_news_trans	zh	en	“没想到灾区重建的脚步这么快！”台湾三立电视台记者杨才蔚说，和台湾９·２１大地震、印尼海啸的灾后重建相比，大陆在这方面的能力与速度令人吃惊。	"Out of expectation, the reconstruction is too fast in the disaster areas!" said Reporter Weiman Yang of Set TV Taiwan. Compared with the post-disaster reconstruction of Taiwan Earthquake on September 21 and the tsunami in Indonesia, Chinese mainland's abilities and speed are surprising.	"I did not expect such a rapid reconstruction of the disaster area!" said Yang Caiwei, Taiwan-based SET. Compared with the reconstruction after September 21 earthquake of Taiwan and Indonesia tsunami, the Chinese mainland amazed everybody in terms of the capability and speed in this aspect.	"Never thought of such fast steps of reconstructions!" Yang Caiwei, reporter for Sanlih Entertainment TV in Taiwan, said that compared with the reconstructions after the 921 Earthquake in Taiwan and the Tsunami in Indonesia, the Chinese mainland's competence and speed in this respect is really amazing.
cwmt2009	ce-news	zh_en_news_trans	zh	en	未来之美：“灾难已然过去，天府依然美丽！”	The beauty of future: "The disaster has been over and the land of abundance remains beautiful!"	Beauty of future: "The disaster passed, the Land of Abundance is still beautiful!"	Beauty of Future: "Disasters Gone, Tianfu Still Attractive!"
cwmt2009	ce-news	zh_en_news_trans	zh	en	乳黄色墙面、灰色底座的四层楼房，公共绿地、健身器材，在都江堰市向峨乡石碑村，联合采访团看到了一个美观程度不亚于城市社区的永久性灾民安置点。	The united interview group saw a beautiful permanent settlement spot consisting of four-storied houses with yellow walls and gray pedestals, public green space and fitting equipment in Shibei Village of Xiang ` e Township of Dujiangyan and it was not less beautiful than the urban communities.	The joint interview team saw a permanent victim settlement that can compare beauty with the urban living quarters in Shibei Village, Xiang ` e township, Dujiangyan, a four-story building with milky-yellow wall and gray base, with the public green and body shaping devices.	Four-storied buildings with cream yellow wall finishing and gray base, public greenland, fitness equipment, in Shibei Village, Xiang ` e Town, Dujiangyan, the joint reportorial delegation saw a permanent dwelling community for the victims, whose beauty is no inferior to that in urban communities.
cwmt2009	ce-news	zh_en_news_trans	zh	en	“全乡１６个永久性安置点最晚在今年９月全部完工，将解决３１５０户灾民的住房，涵盖了所有农村户籍人口。”副乡长丁成贵说。	"The construction of all 16 permanent settlement spots will be completed at latest in September and those spots can accommodate 3,150 households of disaster-hit people, which cover all farmers with rural residence registration," said Ding Chenggui, deputy township head.	"The 16 permanent settlements of the whole township will be completed completely by September the latest, addressing the living problem of 3,150 victim households, covering all the population with the rural registration," said Ding Chenggui, deputy head of the township.	"The 16 permanent dwelling communities in the town will all be completed in this September at the latest, which will solve the housing problem for 3,150 households of victims, covering all the population with rural census register." Ding Chengui, the deputy head of the town, said.
cwmt2009	ce-news	zh_en_news_trans	zh	en	在以年画蜀绣、农家乐闻名的绵竹市遵道镇棚花村，６０余所簇新的农家小院陆续落成，每一堵粉墙上都绘着赵公镇宅、童子放鸢等年画彩绘。	In Penghua Village, known for Shu Embroidery of New Year picture and Happiness of Farmers, of Zundao Town of Mianzhu, many colored New Year pictures, including Zhao Gong Protecting the Home and Child's Flying A Kite, are drawn on every wall of 60 odd newly built farmers' courtyards.	In Penghua village, Dundao town, Mianzhu, which was famous for Shu embroidery of the Spring Festival picture and farmhouse enjoyment tourism, more than 60 new farmhouses are completed one after another. Each of the white walls is painted with the colored Spring Festival pictures such as Zhao Gong Protecting the House and Wealth and the Children Flying Kite.	In Penghua Village, Zundao Town, Mianzhu, which is well-known for Sichuan embroidery of New Year Pictures and Joyous Farmers' House, more than 60 brand new farmers' courtyards are completed one after another, each wall painted with the colored New Year Pictures such as Zhao Gong-God of Protecting House and Wealth, and Boy flying kites.
cwmt2009	ce-news	zh_en_news_trans	zh	en	遵道镇镇长甘德福说，最早开业的农家乐从正月到现在，收入已有上万元。	Gan Defu, town chief of Zundao Town, said the farm hotel that started earliest had earned more than 10,000 yuan from the first month of the lunar calendar till then.	According to Gan Defu, head of Dundao town, the farmhouse enjoyment tourist service opened first had more than 10,000 yuan of income from the first month of the lunar year to now.	Gan Defu, head of Zundao Town, said that the Joyous Farmers' House that opened the earliest, had earned more than RMB10,000 Yuan from the first lunar month up to now.
cwmt2009	ce-news	zh_en_news_trans	zh	en	“我相信，灾区百姓的生活会变得越来越好，未来会变得越来越美。”站在镜头前，台湾中天电视台记者钱怡君欣慰地说。	"I believe the life of people in the disaster areas will become better and better and their future will be more and more beautiful," said Qian Yijun of CTiTV in front of the camera lens.	"I believe the living standards of the people in the disaster area will be higher and higher, their future will be more and more beautiful," said Qian Yijun in gratification, CTI TV.	"I believe the life of people in disaster-stricken regions will get better and better, and the future will become more and more beautiful." Standing in front of the lens, Qian Yijun, reporter from CtiTV in Taiwan, said with a relief.
cwmt2009	ce-news	zh_en_news_trans	zh	en	中国劳工在罗马尼亚务工竟成“黑工”	Chinese labor turns into "black workers" in Romania	Chinese laborers become "unlicensed laborer" in Rumania	Chinese Laborers Working in Romania Become "Unlicensed Laborers"
cwmt2009	ce-news	zh_en_news_trans	zh	en	2月23日上午，50多名来自中国河北省的建筑工人登上了回国的航班，中国驻罗马尼亚大使刘增文等前往机场送行。	On the morning of February 23, more than 50 builders from Hebei, China boarded the flight to China and Liu Zengwen, Chinese ambassador to Romania, and other officials saw them off on the airport.	On the morning of February 23, more than 50 construction workers from Hebei province, China, boarded the returning flight. Liu Zengwen, ambassador of China to Rumania and others came to the airport to see them off.	On the morning of February 23rd, more than 50 construction workers from Hebei Province, China, boarded on the flight back to the country. Liu Zengwen, the Chinese ambassador to Romania, and other people went to the airport to see them off.
cwmt2009	ce-news	zh_en_news_trans	zh	en	至此，因务工手续出问题而在罗“非法滞留”的360多名吉林、江苏和河北省务工人员，顺利离开了罗马尼亚。	Till then, over 360 Chinese workers from Jilin, Jiangsu and Hebei, who had "illegally stayed" in Romania due to the working application procedures, all have safely left Romania.	So far more than 360 laborers from Jilin, Jiangsu and Hebei, "stayed illegally" in Rumania because of the employment procedure problems, successfully left Rumania.	So far, more than 360 laborers from Jilin, Jiangsu and Hebei provinces that were "illegally staying" in Romania due to the problems with personnel labor formalities had left Romania without a hitch.
cwmt2009	ce-news	zh_en_news_trans	zh	en	不过，还有数百名因薪金缩水同当地雇主和国内中介公司发生纠纷的中国工人，仍在等待问题的解决。	However, hundreds of workers, who have some disputes with local employers of Romania or Chinese agencies due to the reduction of pay, are still waiting for the solution.	However, several hundred Chinese workers in disputes with the local employers and the agencies in China because of salary shrinkage are still waiting for settlement of the dispute.	However, there were still hundreds of Chinese workers, who had disputes with the local employers and domestic agencies about shrinking salaries, waiting for solutions of the problems.
cwmt2009	ce-news	zh_en_news_trans	zh	en	部分工人在我驻罗使馆门外不远处搭帐篷露宿请愿已十天有余。	Some workers have set up tents near the Embassy of the P.R. China in Romania to sleep in the open and present petitions for more than 10 days.	Some workers have built tents more than 10 days ago at a place not far from the embassy of China to Rumania for petition.	Some workers had built up tents not far away from the door of Chinese embassy to Romania, sleeping in the open for petitions for more than ten days.
cwmt2009	ce-news	zh_en_news_trans	zh	en	在罗务工竟成“黑工”	Chinese workers in Romania become "black workers" finally	Become "unlicensed laborer" in Rumania	Working in Romania, Becoming "Unlicensed Laborers"
cwmt2009	ce-news	zh_en_news_trans	zh	en	在罗务工的中国建筑工人从去年12月初开始大规模前往中国驻罗马尼亚使馆请愿。	Chinese builders in Romania have begun presenting petitions to the Embassy of the P.R. China in Romania on a large scale since last December.	Since the beginning of last December, the Chinese construction workers in Rumania came to China's embassy to Rumania in large scale to present a petition.	Since the start of last December, Chinese construction laborers working in Romania have started to come to the Chinese embassy to Romania in big groups for petitions.
cwmt2009	ce-news	zh_en_news_trans	zh	en	据最初频繁请愿的300多人反映，他们来罗务工半年多，雇主一直未能为工人办妥合法务工和居留手续，使许多人实际上成了“黑工”。	According to the more than 300 workers who initially frequently presented petitions, they had worked in Romania for more than half a year but the employers yet didn't follow legal working and dwelling application procedures for them so many of them had actually become the "black workers".	According to more than 300 workers who initiated and frequently presented the petition, they had come to Rumania for more than half a year, but the employer did not handle the legal employment procedure and the residence permit, rendering many people into actual "unlicensed laborer".	As reflected by the 300-plus people involved in the initial frequent petitions, they had worked in Romania for more than half a year, and the employers did not go through the legitimate laboring and residence formalities for the workers, which made a number of them essentially "unlicensed laborers".
cwmt2009	ce-news	zh_en_news_trans	zh	en	工人们还反映，到罗后实际领取的工资与国内派出单位当初的承诺有出入；另外，罗方雇主克扣和拖欠工资的情况时有发生。	Workers also indicated the wages they got in Romania were less than those promised by Chinese agencies; in addition, the Romanian employers occasionally pocketed part of employees' pay or delayed the payment of wages.	The workers also said that the salary they actually got in Rumania was not the same as promised by the domestic dispatching unit. In addition, the Rumanian employers deducting and defaulting salaries occurred from time to time.	Workers also revealed that the salaries actually received in Romania were inconsistent with the sums promised by the domestic organizations that sent them out; besides, the employers in Romania would cut short salaries or delay the payment from time to time.
cwmt2009	ce-news	zh_en_news_trans	zh	en	随着时间的推移，工人们每周前往使馆请愿的次数越来越多，后来发展到几乎天天去。	With time elapsing, workers more and more frequently went to the embassy for presenting petitions every week and at last, they nearly went there every day.	With time passing on, the frequency that workers came to the embassy is increasing and later they came nearly everyday.	With the march of time, every week, the workers would come to the embassy for petitions at a higher frequency, and later, they would come almost everyday.
cwmt2009	ce-news	zh_en_news_trans	zh	en	他们在使馆外不时呼喊“打倒黑中介”“退费回国”等口号，有时甚至还集体长时间跪在地上，要求国内劳务公司退还“中介费”并尽快安排回国。	They occasionally shouted out the slogans of "down with the black agencies", "repatriation and reimbursement" and others, and even together knelt on the ground to require the Chinese agencies to return their "agency fees" and ask the embassy to arrange for their repatriation.	They shouted slogans such as "beat over the illegal agency" and "return the commissions and arrange us back to China" from time to time outside the embassy. Sometimes they even kneeled there collectively for a long time, requesting the domestic labor service companies to repay their "commissions" and arrange their return to China as soon as possible.	Outside the embassy, they would from time to time shout out slogans such as "bringing down evil agencies" and "return the money and we'll go back". Sometimes, they would even collectively kneel down on the ground for long, demanding the domestic labor agencies to return the "middlemen fees" and arrange them to get back to China as soon as possible.
cwmt2009	ce-news	zh_en_news_trans	zh	en	经中国驻罗马尼亚使馆敦促，吉林、江苏和河北三省分别组建地方政府工作组，同有关劳务公司代表一起来罗，同工人们面对面商讨解决方案；	Urged by the Embassy of the P.R. China in Romania, Jilin, Jiangsu and Hebei established the local governmental working groups respectively and sent them together with employment agencies concerned to Romania with an aim to discuss with workers for a solution;	Urged by China's embassy to Rumania, Jilin, Jiangsu and Hebei set up and sent the local government working teams respectively to Rumania together with representatives of the labor service companies, discussing solutions with workers face to face.	Urged by the Chinese embassy to Romania, Jilin, Jiangsu and Hebei provinces respectively organized a local government work group, which together with representatives of relevant labor agencies, would come to Romania to have face-to-face discussions with the workers for solutions.
cwmt2009	ce-news	zh_en_news_trans	zh	en	与此同时，使馆方面积极同当地移民局等机构交涉，为工人们顺利离境办理有关手续，并争取免除了这些工人因签证过期在罗“非法滞留”而本应缴纳的巨额罚金。	At the same time, the embassy positively communicated with the local immigration bureau to smoothly conduct the related departure procedure for the workers and strive to exempt the workers from the payment of heavy fine arising from the "illegally staying" in Romania due to the expiration of their visas.	At the same time, the embassy negotiated with the local immigration bureau and handled the relevant procedures for the workers to leave Rumania successfully. The embassy also succeeded in persuading the competent authority to exempt the huge fine of these workers because of "illegal retaining" in Rumania due to the expiry of the visa.	Meanwhile, the embassy side actively negotiated with the local organizations such as the Immigration Bureau to go through relevant formalities for the workers to leave the country without troubles. It also tried to have the workers exempted of the enormous sum of fines payable for the "illegitimate stay" in Romania after their visas were overdue.
cwmt2009	ce-news	zh_en_news_trans	zh	en	在使馆的积极配合下，各地工作组采取谈妥一批回国一批的方式，从今年1月9日第一批工人离罗到记者发稿时止，遭遇身份问题的300多名工人基本如愿回国。	With the positive cooperation of the embassy, all local working groups took the method of repatriating a batch of workers after properly dealing with their problems. From January 9, when the first batch of workers left Romania, over 300 workers encountering the expiration of visa had returned to China at press time as they wished.	With vigorous support from the embassy, the local working teams arranged the workers to return China by batch after reaching agreement with them. From January 9 when the first batch of workers leaving Rumania to the press time, more than 300 workers in difficulty of legal residence returned China as wished.	With the embassy's active coordination, the local work groups took the way of negotiating with one group and sending the group back to China. From January 9th this year when the first group of workers left Romania to the press time, more than 300 workers having ID problems had basically returned to the home country as they wished.
cwmt2009	ce-news	zh_en_news_trans	zh	en	2月23日，在罗马尼亚首都布加勒斯特北郊的科安德国际机场候机大厅，部分中国建筑工人正在等待办理登机手续。	On February 23, in the waiting hall of Bucharest Henri Coanda International Airport in the north suburb of Bucharest, the capital of Romania, some Chinese builders were waiting for going through the boarding procedure.	On February 23, in the waiting hall of Coanda International Airport in the north outskirt of Rumania's capital Bucharest, some Chinese construction workers are waiting for handling the boarding procedure.	On February 23rd, in the Bucharest Henri Coanda International Airport Terminal on the northern suburb of Bucharest, the capital of Romania, some Chinese construction workers were waiting to go through the check-in formalities.
cwmt2009	ce-news	zh_en_news_trans	zh	en	当天上午，50多名河北籍工人分两批登上了回国的航班。	On the morning of the same day, more than 50 workers with the place of origin in Hebei, boarded the flight to China in two batches.	On the morning of the same day, more than 50 workers from Hebei boarded the flights to China in two batches.	On that morning, 50-plus workers whose domicile place was Hebei, in two groups, boarded the flights back to the home country.
cwmt2009	ce-news	zh_en_news_trans	zh	en	至此，因务工居留手续出问题而在罗马尼亚“非法滞留”的300多名吉林、江苏和河北省务工人员基本都顺利回国。	Till then, more than 300 Chinese workers from Jilin, Jiangsu and Hebei, who had to "illegally stayed" in Romania due to not following the working and dwelling application procedures, all had smoothly returned to China.	So far more than 300 workers who were "illegally" staying in Rumania because of the problems in relation to the employment residence permit basically retuned China successfully.	So far, more than 300 laborers from Jilin, Jiangsu and Hebei provinces that were "illegally staying" in Romania due to the problems with personnel labor formalities had left Romania without a hitch.
cwmt2009	ce-news	zh_en_news_trans	zh	en	危机来临工资缩水	Pay shrank with the approaching of the economic crisis	Crisis leads to wage shrinkage	Crisis Coming: Shrinking Salaries
cwmt2009	ce-news	zh_en_news_trans	zh	en	然而，一波未平一波又起。	However, that question has not been fully solved yet but the other question appears.	However, hardly has one wave subsided when another rises.	However, one woe go and another come.
cwmt2009	ce-news	zh_en_news_trans	zh	en	这边各工作组同最早请愿的工人们正在艰难谈判，那边来自山东、吉林、福建等多个省份的更多中国建筑工人，因为最近工资缩水而宣布罢工。	While the working groups were negotiating with the workers who presented petitions earliest, more Chinese builders from Shandong, Jilin, Fujian and other provinces declared to strike because the pay shrank recently.	While the working teams are negotiating with the workers who submitted petition first, more Chinese construction workers from Shandong, Jilin and Fujian declared a strike because of the recent wage shrinkage.	Here, the work groups were having hard negotiations with the workers who were the first to make petitions, and there more Chinese construction workers from Shandong, Jilin, Fujian and other provinces were announcing strikes for recent shrinkage in salaries.
cwmt2009	ce-news	zh_en_news_trans	zh	en	据了解，这批在首都布加勒斯特市区某工地务工的工人人数不下800人，尽管均由北京的一家劳务公司派出，但涉及国内多家地方公司。	It was learned that the number of this batch of workers, who worked in a building site in the urban area of Bucharest, the capital of Romania, was not less than 800. Although all of them were dispatched by an employment agency of Beijing, they were related to many agencies of China.	It is learned that there are at least 800 workers working in a construction site in Bucharest. Though all of them were dispatched by a labor service company in Beijing, it involves several domestic companies.	It is learned that this group of workers laboring on some construction site in the city proper of the capital Bucharest included no less than 800 people. Although they were all sent out by a labor agency in Beijing, a number of local agencies in China were involved.
cwmt2009	ce-news	zh_en_news_trans	zh	en	这些工人从去年3月到11月，分多批抵罗，直到去年12月，在当地的务工情况基本正常，大部分工人获得了合法务工和居留的身份。	Those workers arrived in Romania in batches from March to November of last year. Up to last December, their working conditions had been basically acceptable and most workers had received legal working and dwelling identity.	These workers arrived in Rumania in batches from last March to November. Till last December the local employment remained normal and most workers gained legal employment and residence permit.	These workers arrived in Romania in groups from March to November last year. Up to December last year, local labor conditions remained basically normal, and most workers obtained the identity for legitimate laboring and residence.
cwmt2009	ce-news	zh_en_news_trans	zh	en	然而，全球金融危机波及罗马尼亚，工地开工不足，工人们被迫轮流出工，收入大幅下降。	However, as the global financial crisis had influences on Romania, the operation of building site was under capacity, workers had to work in shifts and their pay dramatically dropped.	However, the global financial crisis impacted Rumania and the construction site operated under capacity. The workers were forced to work by turn and their incomes decreased sharply.	However, the global financial crisis affected Romania, and the construction sites did not have enough construction work do to. The workers were forced to work on turns, with incomes dropping considerably.
cwmt2009	ce-news	zh_en_news_trans	zh	en	尽管雇主曾表示，愿意给予工人相应补偿，在开工不足或停工期间，按每个工作日工作8小时、时薪2欧元的标准(正常时薪为3欧元)发放薪水，但遭到许多工人的拒绝。	Even though the employers indicated they were willing to give the corresponding compensation to workers and when the operation was under the capacity or it was in the downtime, they would like to pay wages to workers according to the standard of two Euro an hour (normal hourly wage being three Euro an hour) and eight hours per working day, many workers refused this pay.	Though the employer once said to make relevant compensation to the workers and pay wage at Euro 2 per hour and 8 working hours per working day (the normal wage per hour is Euro 3) during the under-capacity operation or shutdown period, many workers rejected the proposal.	Although the employers said that they were willing to compensate the workers accordingly: when there was no sufficient construction work to do or works were closed, salaries would be paid 2 Euros per hour for eight hours a work day (normal hourly rate of pay being 3 Euros). However, it was refused by a number of employees.
cwmt2009	ce-news	zh_en_news_trans	zh	en	他们强调，除非按合同确保每月不低于800欧元的收入，否则他们要求国内派出单位退还“中介费”并立即安排大家回国。	They stressed unless the monthly pay could be guaranteed to be not less than 800 Euro every month according to the contract, they would require the Chinese agencies who sent them to Romania to return their "agency fees" and to send them back to China.	They emphasized that unless being ensured no less than Euro 800 per month according to the contract, otherwise they requested the domestic dispatching unit to repay the "commission" and immediately arrange them to go back China.	They stressed that unless incomes of no less than 800 Euros per month were ensured in accord with the contract, they would demand the domestic agency that sent them out to return the "middlemen fees" and arrange them to return to the home country immediately.
cwmt2009	ce-news	zh_en_news_trans	zh	en	结果，许多工人离开了工地，每天到使馆门口请愿。	As a result, many workers left the building site and came to the embassy for presenting petitions every day.	Eventually, many workers left the construction site and petitioned at the gate of the embassy.	As a result, a number of workers left the construction site, coming to the gate of the embassy everyday for petition.
cwmt2009	ce-news	zh_en_news_trans	zh	en	大部分工人罢工后，雇主公司为了确保继续务工的工人不受干扰，决定让罢工工人搬离原宿舍，另行安排住宿，但遭到一些工人的抵制。	After most workers struck, the employer company decided to move the striking workers from former dormitories and arranged other rooms for them in order to guarantee the workers who continued to work were not affected by them, but some workers boycotted it.	After most of the workers were on strike, the employer decided to ask the workers on strike to move out of the dormitory and arrange dwelling separately to ensure the workers on employment not be disturbed, but resisted by some workers.	When most workers held strikes, the employer, to ensure the workers still at work would not be disturbeded, decided to ask the workers on strike to remove from the original dormitories, and arrange dwellings elsewhere. However, it was resisted by some workers.
cwmt2009	ce-news	zh_en_news_trans	zh	en	数十名工人甚至干脆在使馆大门对面空地上用塑料布搭起帐篷开始露营。	Dozens of workers even pitched tents with plastic cloth on the opening area opposite to the gate of the embassy to begin sleeping in the open.	Dozens of workers even put up tents with the plastic cloth and camped at the clearing opposite to the embassy gate.	Dozens of workers even built up tents with plastic cloth on the vacant lot opposite to the gate of the embassy and started to sleep in the open.
cwmt2009	ce-news	zh_en_news_trans	zh	en	尽管使馆多次劝说大家前往公司提供的住所休息，但没有得到工人们的积极响应。	Although the embassy persuaded them several times to move to the rooms provided by their company, the workers didn't actively respond to the persuasion.	Though trying many times to persuade the workers to the dwelling provided by the company, the embassy did not receive active response from the workers.	Although the embassy had persuaded them for times to rest in the dwellings provided by the company, it did not receive positive responses from the workers.
cwmt2009	ce-news	zh_en_news_trans	zh	en	直到19日下午，一批山东籍工人经使馆和国内工作组再三劝说，终于收拾铺盖登上了雇主公司派来的大巴。	Up to the afternoon of February 19, a batch of workers with the place of origin in Shandong were persuaded by the embassy and Chinese working groups into packing their bedclothes and getting on the buses that were sent by the employer company here.	Until the afternoon of February 19, a batch of workers from Shandong finally got on the bus sent by the employer with persuasion from the embassy and the domestic working team.	Until the afternoon of 19th, a group of workers whose domicile place was Shandong, under the repeated persuasions by the embassy and domestic work groups, finally rolled up the bedding and got onto the bus sent by the employer.
