datasource	domain	setid	srclang	trglang	src	ref1	ref2	ref3
cwmt2008	ce-news	zh_en_news_trans	zh	en	长期的教育培养了高素质的人民，人称包头有“四多”，关心公益的人多、乐于助人的人多、爱护绿地的人多、见义勇为的人多。	Long-term education trained up high-quality people, and people said that Baotao had "Four Many's": many people concerned with public good, many people willing to help, many people to protect the green space, and many people to boldly pursue righteousness.	The education can effectively cultivate a heightened civic-mindedness and graciousness in the people over time. It's said that Baotou has "four many": many people dedicated to promoting the common interests of the public, many people who love to help others, many who treasure greenbelts and many who lend a helping hand to those in distress.	Long-term education has cultivated high-quality people. Baotou is known for "four many", i.e., many people that care for the public interest, many people that are willing to help others, many people that are concerned about the greenbelt, and many people that are ready to help others for a just cause.
cwmt2008	ce-news	zh_en_news_trans	zh	en	在包头，一系列精神文明建设的感人故事被广为传诵，一受伤女工急需输血，听到广播的市民在血站排起了献血的长队；四川汶川发生大地震后，仅有240万人口的包头市向灾区捐款捐物达１亿多元。	A series of touching stories about building a civilized society were widely circulated in Baotou. An injured worker needed urgent blood transfusion; upon hearing the news on broadcast, the people lined up at the blood donation sites. After the earthquake at Wenchuan, Sichuan, more than 100 million RMB was donated from Baotao, a city with only 2.4 million population.	In Baotou, a series of moving stories about cultural and spiritual progress are very popular. In one of these stories, a injured woman worker needed blood transfusion badly. After residents heard the news broadcast, they formed a long queue to donate blood; after the massive earthquake in Wenchuan, Sichuan, Baotou with only a population of 240 million donated cash and items amounting to more than 1000 million RMB for the disaster area.	A series of touching stories on building the spiritual civilization have been widely spread in Baotou: Hearing an injured woman in urgent need of blood transfusion, the citizens kept in a long line to donate blood in front of the blood station; when Sichuan Wenchuan Earthquake happened, Baotou City, whose population is only 2.40 million, donated money and articles worth over RMB100 million yuan to the disaster area.
cwmt2008	ce-news	zh_en_news_trans	zh	en	千万只手相连，人们在和谐互动中传递着文明，用爱心回馈这座城市，使城市充满了家的温暖。	With thousands of hands linked, people passed on civility through harmonious interactions and filled the city with warmth of a home through their compassion and love.	Millions unite as one, conveying their compassion for fellow residents in harmonious interaction, contributing to the development of the city in a gesture of love, warming the hearts of everyone in the streets.	With thousands of hands linked together, the civilization is passed in harmonious interaction. The people pay back the city with love, making it full of warmth of home.
cwmt2008	ce-news	zh_en_news_trans	zh	en	文明城市创建活动让群众得到了实惠，也极大地调动了他们创建文明城市的积极性、主动性和创造性。	The effort to become a National Civilized City not only benefited the people but also greatly aroused their enthusiasm, initiative and creativity to contribute to a civilized city.	The activities in the development of the civilized city benefited the common people whilst motivating them to contribute actively to the campaign in various means.	The activity to build a civilized city benefits the mass a great deal; moreover, it also encourages greatly their enthusiasm, initiative and creativity for building a civilized city.
cwmt2008	ce-news	zh_en_news_trans	zh	en	每一个人都想出一份力，使得城市发展具有巨大的活力。	Everybody wanted to contribute his effort, giving tremendous vitality to the city's development.	Each individual desires to contribute to the vibrant nature of Baotou city's development.	Since everyone is willing to do something for the city, the urban development is endowed with huge vitality.
cwmt2008	ce-news	zh_en_news_trans	zh	en	拆迁户张茂说：“从住帐篷、土房到搬进楼房，从寸草不生的荒滩、沙滩到园林城市，这么大的变化真是做梦都想不到。这样创建文明城市，我们从心里面支持。”	Zhang Mao, a resident who needed to relocate residency due to city development, said: "It is unimaginable to have relocated from tents and mud houses to high-rise buildings, from wasteland to garden residential areas. We support such kind of city development from the bottom of our hearts."	Zhang Mao, whose house is due to be relocated, said, "We have moved into residential blocks from tents and mud houses, and witnessed the development of Baotou from a desert city devoid of all vegetation into the garden city it is today. We could not have imagined that all these would've happened in our wildest dreams. We support the development of Baotou into a civilized city wholeheartedly."	Zhangmao, one of the relocated households, said: "We moved from tents, earth houses into high buildings, from deserted sands, sand beaches to the garden city. It is beyond our imagination so great changes having taken place. We support whole-heartedly the building of a civilized city in that way."
cwmt2008	ce-news	zh_en_news_trans	zh	en	新加坡《联合早报》7月14日发表邱震海撰写的文章《中国：在筹办奥运的过程中成熟》说，在北京奥运日益临近之际，中国官方正在逐渐调整原有的心态和思维方式，力争以开放的心态和真实的形象向世界展示一个真实的中国。	On July 14, Singapore's United Morning Paper issued the article "China matures in the process of organizing the Olympics Games" by Qiu Zhenhai. The article said that as the Beijing Olympics approached, the Chinese government was gradually adjusting its original mentality and way of thinking; it was striving to show the world the real China with an open mind and truthful image.	On July 14, Lianhe Zaobao of Singapore published an article written by Qiu Zhenhai titled "China Being Mature in the Process of Preparing for the Olympics", saying that in the coming Beijing Olympics, the Chinese government is gradually adjusting its former attitude and manner of thinking while trying to display a real China with an open-minded attitude and a sincere image to the rest of the world.	Qiu Zhenhai said in his article China: Becoming Mature in the Process of Preparation for the Olympics published in Lianhe Zaobao of Singapore on July 14: As the Beijing Olympics is approaching, China's government is gradually adjusting the original state of mind and way of thinking. With open mind and real image, the Government is trying to show the world a real China.
cwmt2008	ce-news	zh_en_news_trans	zh	en	过去一段时间，中国官方曾提出过许多有关奥运的口号，其中让人最记忆犹新的就是“办一届历史上最好的奥运会”。	Over the past period of time, the Chinese government had come up with many different Olympics slogan, among which "Host the Best Olympic Games in History" was still vividly remembered by most people.	For some time, the Chinese government has put forward many Olympic slogans, among which the most remembered one is "Hosting the Best Olympics in History".	In the past, China's government ever put forward a number of Olympic-related slogans, of which, the one freshest in our mind is "to host the best Olympics in history".
cwmt2008	ce-news	zh_en_news_trans	zh	en	从“历史上最好的奥运会”到“平安奥运”，其间的演变不是要求的降低。	The slogan change from "the Best Olympic Games in History" to "Green Olympics" did not signify a lowering in standard.	From "Hosting the Best Olympics in History" to "Safe and Sound Olympics", the changes in the content does not mean lowering down the standard.	The evolution from "the best Olympics in history" to "safe Olympics" does not mean the reduction on requirements.
cwmt2008	ce-news	zh_en_news_trans	zh	en	事实上，无论在奥运的筹备、安全的保证还是社会的管理方面，中国至今没有任何的松懈。	As a matter of fact, China had not slacked at all in preparing for the Olympics, securing safety, and managing the society.	In fact, regardless of the preparation of Olympics, the guarantee of security or the management of society, China was never off guard at all until this day.	In fact, China has no any letup up to now in terms of the preparation for the Olympics, guarantee of safety and social management.
cwmt2008	ce-news	zh_en_news_trans	zh	en	与之前稍有不同的只是心态的调整，亦即不再以有争议且难以企及的目标来束缚自己，同时成为种种不同的势力加以干预或指责的藉口。	The only slight difference was its adjusted attitude to avoid setting a controversial and impossible goal, which on one hand restrained itself, and on the other hand became the excuse for various outside forces to intervene or accuse.	The difference from the former slogan is just the adjustment of its attitudes, meaning not to constraint itself with a controversial and unachievable target, which has become an excuse for various powers to interfere and criticize.	The minor change is only the adjustment of the state of mind. In other words, the Government sets free itself from the goals controversial and difficult to reach, which have ever been the excuse of various forces to interfere with or accuse China.
cwmt2008	ce-news	zh_en_news_trans	zh	en	由于历史的悲情，中国适逢在崛起期举办奥运会，并由此而提出一些不切实际的口号。是完全可以理解的。	Because of China's historical tragedy, it was perfectly understandable for China to make some unrealistic slogan as the time it was to host the Olympic Games coincided with the nation's rising up.	Due to the sad sentiments in its history as well as China's hosting of the Olympics just as it is rising, it is understandable why China came out with some unpractical slogans.	Due to the tragic history, China will host the Olympics at its rising period. Hence, it is completely understandable that it puts forward some unrealistic slogans.
cwmt2008	ce-news	zh_en_news_trans	zh	en	在这方面，国际社会必须站在中国历史和现状的角度来看待。	In this regard, the international community must adopt a perspective that took into consideration China's history as well as current situation.	The international community must look at this issue from the perspective of Chinese history and current situations.	In this regard, the international community must look upon it from the view of the Chinese history and its current situation.
cwmt2008	ce-news	zh_en_news_trans	zh	en	这就恰如人的不同年龄阶段、教育水准和个人经历，都会带来不同的认知水平，国家的发展也是如此。	This was just like a difference in age, educational level and personal experiences could lead to a different level of awareness; it was the same with a country's development.	Just as different age levels, educational standards and personal experience will result in different levels of understanding, so is the same for the development of a nation.	The people will have different cognitive levels owing to different ages, education level and personal experience. And so will the development of a country.
cwmt2008	ce-news	zh_en_news_trans	zh	en	以西方的眼光来看，今天中国发展中的许多环节都显示出种种的不成熟迹象；但就中国发展的轨迹而言，这是不可或缺的一段历程。	From a Western point of view, China's development today showed signs of immaturity in many areas; however, this was an integral part in China's developing path.	From a perspective of western countries, many details in the development of China display various signs of immaturity. However, considering the course of the development of China, it is an indispensable phase.	From the view of the Western, China shows a number of immature indications in many links of its development today. It is, however, an indispensable course for the development track of China.
cwmt2008	ce-news	zh_en_news_trans	zh	en	同样，对西方国家而言，一个13亿人口的国家在短时间内以超快的速度崛起，带来的身家前所未有的心灵冲击和现实挑战；更何况这个国家在意识形态和社会体制方面又与西方存在本质的差异，问题就变得更为复杂。	Similarly, to Western countries, a nation with 1.3 billion people rising up at an ultra-fast speed would have unprecedented mental impact and practical challenges, not to mention this nation fundamentally differs from the West in its ideology and social system, making the problem even more complex.	Similarly, for the western countries, a country with a population of 1.3 billion, which is rising in a super high speed within a short time, is bringing forth spiritual impact and realistic challenge to themselves, not to mention that the ideology and social system of this country are different in essence from that of western countries. This makes the problem even more complicated.	Similarly, to the Western world, a country with a population of 1.3 billion has risen at a surprisingly fast speed in a short time, which brings a psychological impact as well as real challenges never seen before. Furthermore, the fundamental differences between China and the Western in ideology and social system make the problem even more complicated.
cwmt2008	ce-news	zh_en_news_trans	zh	en	因此，对西方而言，其对中国崛起的消化和接受也需要一个较长的过程，从某种程度上说也是另外一个成熟的过程。	Therefore, to digest and accept China's rise would also be a relative long process for the West; to some extend, it would be also a maturing process.	Therefore, for western countries, they need a longer time to digest and accept the rise of China. To some extent, it is also another process of becoming mature.	As a result, the Western needs a long process to digest and accept China's rise. It shall be, to some degree, another process of maturity.
cwmt2008	ce-news	zh_en_news_trans	zh	en	而北京奥运只是双方磨合过程中的一个较为集中的个案而已。	And the Beijing Olympics was only one case in which both sides would need to adjust and understand one another.	Beijing Olympic Games is just a more concentrated event for both parties to smoothen their relationships.	And the Beijing Olympics is only a rather centralized case that occurred in the running-in process of the two parties.
cwmt2008	ce-news	zh_en_news_trans	zh	en	从中国方面来说，在经历了前一阶段的种种风波之后，未来可能有一些焦点值得继续关注：一、正确认识中国与世界磨合的艰难程度；二、正确认识中国能力目前可以做到的程度；三、正确认识、调整和掌控中国在高速发展期的心态演变。	From the Chinese side, after all kinds of turmoils from the previous stage, there may be a few focuses worthy further attention: 1) to correctly understand the level of difficulty for China and the World to come to understand one another; 2) to correctly understand the level of achievement China can attain at the current stage; and 3) to correctly understand, adjust, and monitor China's change of mentality in this period of rapid development.	For China, after its experience in various disputes in the previous phase, perhaps there are certain issues that are worth the attention. Firstly, to have a correct perception of the level of difficulty for the smoothening of relationship between China and the rest of world. Secondly, to have a correct perception of how much China can achieve currently. Thirdly, to have a correct perception, adjustment and control over the changes of mindset of China in the midst of high speed development.	For China, there may be some focuses worth further attention after various upsets in the previous stage: first, to rightly understand the running-in difficulty between China and the world; second, to rightly recognize what China can do at present; and third, to rightly be aware of the change of the Chinese mindset during the period when China is in fast growth, make proper adjustment and take good control of it.
cwmt2008	ce-news	zh_en_news_trans	zh	en	这几个焦点中，所谓正确认识中国与世界磨合的艰难程度，即指中国融入世界并非以中国自身的诚意为转移，而是涉及到与国际世界在心态、价值观和游戏规则方面的微妙磨合。	Among these focuses, the so-called "to correctly understand the level of difficult for China and the World to come to understand one another" meant that China's integration into the world would not center on China's own sincerity, but would involve the delicate process in which China adjusts to the international world's mentality, values, and games rules.	In these few issues, what we meant by having a correct perception of the level of difficulty for the smoothening of relationship between China and the rest of world means that the integration of China with the world was not a change due to China's own  intention, but due to the subtle smoothening of relationship with the international world in terms of mindset, values and rules of the game.	Of the above focuses, the so-called "to rightly understand the running-in difficulty between China and the world" means that China's integration into the world does not rely on China's own sincerity, and it involves in the subtle running-in with the international community in such aspects as the mind, value view and game rules.
cwmt2008	ce-news	zh_en_news_trans	zh	en	其过程将是长期的，也可能是艰难且伴随着种种风波。	This would be a long and difficult process and may be accompanied by all kinds of turmoil.	It is a long term process. Probably it will be hard and is accompanied with various trials.	The process will be very long and difficult and accompanied by various upsets.
cwmt2008	ce-news	zh_en_news_trans	zh	en	而所谓正确认识中国能力目前可以做到的程度，即指中国应站在目前发展阶段的基础之上，不回避自身存在的问题，不承诺难以做成的事情，以坦诚、透明和真实示人。这样反而有利于中国无论在前奥运还是后奥运时代与国际社会的互动。	The so-called "to correctly understand the level of achievement China can attain at the current stage" meant that based on its current level of development, China should not evade its own problems and promise to do the impossible, but to face people with honesty, transparency, and truthfulness. This would be conducive for China's interaction with the international community both pre- and post-Olympics.	To have a correct perception of the how much China can achieve means that China should consider its current phase of development and not to avoid facing its existing problems nor making promises which it cannot fulfill, but to face the world with sincerity, transparency and truthfulness. This will be beneficial to its interaction with the international communities, whether it is pre-olympics or post-olympics era.	"To rightly recognize what China can do at present" means that China should not slide over its own problems, not promise what it cannot do and show itself in a manner of honesty, transparency and truthfulness on the basis of its current development stage. In return, it shall be in favor of the interaction between China and the international community no matter in the pre-Olympics or the post-Olympics times.
cwmt2008	ce-news	zh_en_news_trans	zh	en	从这个意义上说，“平安奥运”是一个最低目标，也是一个最高目标；既是一个最人性的目标，也是一个能最大程度跨越政治和民族分歧、凝聚共识的目标。	In this sense, "Green Olympics" was a minimum goal as well as a maximum target; it was the most humane goal as well as one that embraced the greatest degree of political and ethic differences to reach for a common goal.	From this aspect, "Safe and Sound Olympics" is the lowest aim and also the highest aim. It is not only the most humane aim, but also an aim that is overcoming political and national differences and  uniting common understanding to the greatest degree.	In this sense, "safe Olympics" is the lowest goal and it is also the highest one; it is both the most humanistic goal and the goal that can exceed, to the greatest extent, politics and national difference and reach common understanding.
cwmt2008	ce-news	zh_en_news_trans	zh	en	以反恐为例，北京和其他赛事地区目前壁垒森严，但从安保角度而言却是一个值得的代价，也能获得国际社会的理解。	Taking anti-terrorism as an example, Beijing and other hosting sites currently were heavily guarded. But from the perspective of security, it was worth the price and could be understood by the international community.	In the example of anti-terrorism, Beijing and other event regions are heavily guarded at present. In terms of security, it is worth the price to pay and it can receive understanding from the international communities.	Take the anti-terrorism as an example. Although Beijing and other regions with Olympic events are currently closely guarded, it is worth the cost and can be understood by the international community from the view of security.
cwmt2008	ce-news	zh_en_news_trans	zh	en	无庸讳言，奥运会在确保赛事安全、顺利的同时，也将在一定程度上折射主办国的社会和政治状况。	Needless to say, the same time as Olympic Games' safety was ensured, the host country's social and political situations were reflected to a certain extend as well.	Frankly, while ensuring the safety and success of the olympics, it will also reflect on the social and political situation of the host country.	Frankly, while ensuring the safe and smooth development of the events, the Olympics shall also reflect to some extent the social and political state of the host country.
cwmt2008	ce-news	zh_en_news_trans	zh	en	以中国目前的发展水平和状况而言，心态的开放是短期内最为可行的。	Judging from China's current level of development, having a more open-minded mentality would be the most viable thing to do in the short-term.	Considering the present level of development and situations, It is the most feasible to be open-minded for the time being.	In accordance with China's current development level and state, it is most feasible to open its state of mind in the short term.
cwmt2008	ce-news	zh_en_news_trans	zh	en	记者昨日从青岛奥帆委获悉,进入奥帆基地的所有人员、物品和车辆都要经过比机场还要严格的安全检查。	Reporters were informed yesterday by the Olympics Sailing Committee in Qingdao that all personnel, goods and vehicles going in the Olympics sailing base must go through security check that would be more stringent than the airport security check.	Yesterday, the journalist learned from the Olympic Games Sailing Committee (OGSC) that all personnels, goods and vehicles will have to go through stricter security check than that in the airport.	The reporter was told by Qingdao Olympic Sailing Committee yesterday that all the staffs, articles and vehicles access to the Olympic Sailing Base must go through the security check stricter than that in the airport.
cwmt2008	ce-news	zh_en_news_trans	zh	en	而从前天开始,奥帆基地7个出入口的世界先进安检设备全部到位并启用,小到手表、钥匙都能检测出来,正常每人次通过的时间为15秒左右,每辆小汽车通过时间为2分钟左右。	Staring from the day before yesterday, world's most advanced screening equipments had been set up and activated at seven entrances to the Olympics sailing base. These powerful machines could detect items as small as watches and keys; on average it would take about 15 seconds for a person and 2 minutes for a small vehicle to pass through.	Since the day before yesterday, all advanced facilities of security check in the seven entrances and exits of the Olympics Sailing base have been put into use. It can even detect watches and keys. Usually it takes 15 seconds for each person to pass and 2 minutes for each car to pass.	From the day before yesterday on, the 7 entrances of the Olympic Sailing Base were all equipped with the world advanced security-checking equipment, which were all in place and began to work. The articles such as watches and keys can be detected. Normally, the time for a person to go through is 15 seconds or so and that for a car is about 2 minutes.
cwmt2008	ce-news	zh_en_news_trans	zh	en	根据奥帆委相关人士的介绍,一辆警车开到奥帆基地2号门车辆入口处,安保人员将车拦下后,首先对车内的人员和物品进行了严格检查,确认没有禁止或者限制带入基地的物品后,才将其放行通过安检口减速闸,安装在减速闸中间位置的摄像头瞬间开启,一排小灯泡就会向上射出亮光,一张清晰的车底扫描图片同时出现在数米外的电脑屏幕上。	According to an Olympics Sailing Committee personnel, a police car arriving at the base's entrance two was stopped by the security officer and a strict inspection was conducted to the personnel and goods in the car. After confirming that there was no banned or restricted items onboard, the car was allowed to go through the security deceleration gate; the camera installed in the middle of the deceleration gate was then immediately activated and a row of small light bulbs projected upward light, and a clear scanning picture of the vehicle's bottom side appeared simultaneously on the computer screen a few meters away.	According to introduction by relevant personnel from OGSC, when a police car drives to the entrance of Gate 2 of the Olympics Sailing base, the security guards will stop it and have a strict checkup on the personnel and the things in the car. Until they are sure that there is no forbidden or restricted objects being brought to the base, the car will be allowed to pass the low-speed security checkpoint gate. The camera which is installed in the middle of the low-speed checkpoint gate will be switched on and a row of small light bulbs will be lighted up. Meanwhile, a clearly scanned picture of the bottom of the car will appear on a monitor few meters away.	According to the introduction of an insider from the Olympic Sailing Committee, when a police vehicle arrives at the vehicle entrance of No. 2 Access, the security guard shall stop it and check the persons and articles inside. If no article prohibited or restricted to be brought into the base is found, it shall be allowed to pass the slowdown device of the safety gate. The camera installed in the middle of the slowdown device shall start immediately, and a row of small bulbs shall send light upward, then, a clear scanned picture for the chassis of the vehicle shall appear simultaneously on the computer monitor several meters away.
cwmt2008	ce-news	zh_en_news_trans	zh	en	“所有车辆都要进行安检,包括警车。”现场安检人员介绍,不管是什么车辆,都要扫描底盘,扫描仪能辨认出不同的车体底盘,不会漏掉关键位置。	"All vehicles must go through security check, including police cars," said the security personnel on duty. No matter what kind of vehicle, a chassis scan was required and the scanning machine was able to identify different kinds of vehicle chassis and not miss a single key position.	"All vehicles need to be checked, including police cars." said the security screener. No matter what kind of vehicle, the chassis of the vehicle needs to be scanned. The scanning device can identify different kinds of chassis and will not miss any key positions.	"All the vehicles including the police ones must go through the security check," the safety-check staffs said. All the vehicles must go through chassis scan. The scanner can identify the chassis of various vehicle bodies, and no key positions shall be missed.
cwmt2008	ce-news	zh_en_news_trans	zh	en	　“7种禁带物品和12种限带物品大家最好不要带来。”安检人员提醒大家,像枪支、弹药、弩、匕首等管制器具以及未经授权的专业摄像设备、易碎品、无线电设备等12种限带物品都将被禁止带入奥帆基地。	"It is best not to bring the seven kinds of banned items and twelve kinds of restricted items," the security officer reminded us that items such as firearms, ammunition, crossbows, daggers and other controlled equipments as well as twelve kinds of restricted items such as unauthorized professional camera equipments, fragile goods, and radio were all prohibited from the sailing base.	"The public should not bring in 12 types of forbidden items." the security screeners reminded that we should not bring restricted items such as guns, ammunitions, crossbows, daggers, etc as well as unauthorized professional camera equipments, fragile items, radio equipments. These 12 types of items are not allowed in the Olympics Sailing base.	"You had better not bring the 7 categories of prohibited articles and 12 categories of restricted ones here", the security-check staff reminds. The 12 categories of restricted articles shall be all prohibited into the Olympic Sailing Base including the control apparatuses such as guns, ammunition, crossbow, and dagger etc as well as the unauthorized professional video capture devices, fragile articles, radio devices etc.
cwmt2008	ce-news	zh_en_news_trans	zh	en	同时,不得携带饮料进入奥帆基地,如果需要可以按照奥帆基地内的指示牌到指定地点购买。	At the same time, beverages were not allowed to enter the Olympics sailing base; if needed, they could be purchased at designated locations within the base.	Meanwhile, drinks are not allowed in the Olympics Sailing base. If there is a need, drinks may be bought at the places as shown on the roadsign in the Olympics Sailing Base.	At the same time, the drink is prohibited into the Olympic Sailing Base. When needed, it can be bought at the appointed place under the guidance of the sign in the Olympic Sailing Base.
cwmt2008	ce-news	zh_en_news_trans	zh	en	2008年7月16日  非盟-联合国达尔富尔混合行动星期三表示，172名来自中国的维和工兵将在星期四抵达苏丹南达尔富尔州首府尼亚拉，这样中国在达尔富尔的维和军人总数达到315名，达尔富尔混合行动的维和军人总数达到8000名。	July 16, 2008. The African Union - United Nations Hybrid Operation in Darfur said on Wednesday that 172 peacemakers from China would arrive in Sudan on Thursday at Nyala, capital of South Darfur State, making the total number of Chinese peacemakers at Darfur to be 315 and the total number peacemaking military personnel at Darfur to be 8,000.	In July 16, 2008, a joint African Union - United Nations hybrid operation in Darfur announced on Wednesday that 172 peace-keeping soldiers from China would arrive in Nyala, capital of South Darfur State of Sudan. So the total number of Chinese peace-keeping soldiers has reached 315 and the total number of peace-keeping solders in the hybrid operation in Darfur has reached 8000.	July 16, 2008  The joint African Union-United Nations peacekeeping mission (UNAMID) said on Wednesday that 172 Chinese engineers would arrive in Nyala, the capital of South Darfur state, Sudan, bringing the total number of Chinese engineers in Darfur to 315 and the total number of UNAMID forces to 8,000.
cwmt2008	ce-news	zh_en_news_trans	zh	en	达尔富尔混合行动表示，在过去二十四小时中部署了16次巡逻，人道救援行动也照常进行。	The Hybrid Operation in Darfur said that in the past 24 hours sixteen rounds of patrolling had been dispatched, and humanitarian relief operations were being carried out as usual.	The hybrid operation in Darfur stated that in the past 24 hours they have patrolled for 16 times and humanitarian aid was also in progress.	UNAMID said 16 patrols was deployed in the past twenty-four hours and the humanistic rescue was carried out as usual.
cwmt2008	ce-news	zh_en_news_trans	zh	en	联合国苏丹特派团表示，当天发生了一些学生示威活动，但特派团的日常活动仍照常进行，包括在南部苏丹首府朱巴的警察巡逻活动以及对南部苏丹警察进行的培训等。	United Nations Mission in Sudan said that there had been some student demonstration earlier that day, but the mission's normal day-to-day activities, including police patrolling in Juba, capital of South Sudan, police training in South Sudan, and so on, were being carried out as usual.	United Nations Mission in Sudan stated that some students took part in a demonstration on that day, but the daily activities of the UN Missions went on as usual, including police patrolling in Juba, the capital southern Sudan, and training for the police in southern Sudan.	UNMIS said some student demonstrations happened that day, but the routine activities of the UNMIS went on as usual, including the police patrol in Juba, the capital of Southern Sudan and the training for the police of Southern Sudan etc.
cwmt2008	ce-news	zh_en_news_trans	zh	en	本周一，国际刑事法院检察官莫雷诺-奥坎波（Luis Moreno-Ocampo）指控苏丹总统巴希尔（Omar Hasan al-Beshir）在达尔富尔地区犯下了种族灭绝罪、反人类罪和战争罪等10项罪行。	This Monday, International Criminal Court Prosecutor Luis Moreno-Ocampo accused Sudan's President Omar Hasan al-Beshir of committing 10 crimes including genocide, crimes against humanity, and war crimes in Darfur area.	This Monday, International Criminal Court Prosecutor Luis Moreno-Ocampo accused Sudan President, Omar Hasan al-Beshir, of committing 10 crimes including genocide, crime against humanity and wars crimes, etc. in Darfur region.	This Monday, the International Criminal Court chief prosecutor Luis Moreno-Ocampo accused Sudanese President Omar al-Beshir for 10 alleged crimes in Darfur region such as crimes of genocide, crimes against humanity and war crimes etc.
cwmt2008	ce-news	zh_en_news_trans	zh	en	这一事态发展引发了人们对于联合国在苏丹的两个维和行动安全问题的关切。	This development caused people to be concerned with the safety of the two United Nations peacemaking operations in Sudan.	The development of this event aroused the concerns of the United Nations regarding the security of the two peace-keeping operations in Sudan.	The event has led to people's concern on the safety of the two peace-keeping actions of the UN in Sudan.
cwmt2008	ce-news	zh_en_news_trans	zh	en	星期三，正在德国进行访问的潘基文秘书长在记者会上表示，他希望巴西尔总统及苏丹政府与联合国全面合作，以便联合国能够继续履行安理会赋予的职责，人道救援工作者能够继续对400多万流离失所者和难民提供必不可少的援助。	On Wednesday, Secretary-General Ban Ki-moon, who was visiting Germany, said at a news conference that he hoped that President Bashir and the Sudanese government would cooperate fully with the United Nations so that the United Nations could continue to carry out the duties entrusted by the Security Council and the humanitarian workers could continue to provide essential aid to 400 million displaced people and refugees.	On Wednesday, the general secretary Ban Ki-moon, who was visiting German, declared in the press conference that he hoped full cooperation between President Beshir and Sudanese Government and the United Nations so that the UN could continue to fulfill the duties entrusted by the Security Council and the humanitarian relief workers could carry on to provide essential help to more than 4 million homeless people and refugees.	UN Secretary-General Ban Ki-Woon who was visiting Germany said in the press conference on Wednesday that he hoped President Omar al-Beshir and Sudan Government could fully cooperate with UN so that UN could continue implementing the duties given by UNSC and the humanistic rescue workers could go on providing necessary assistance to over 4 million displaced persons and refugees.
cwmt2008	ce-news	zh_en_news_trans	zh	en	他强调，联合国维和人员和人道救援人员的安全至关重要，苏丹政府应尽一切可能的努力为他们提供保护。	He stressed that the safety of United Nations peacemakers and humanitarian relief personnel were extremely important and the Sudanese government should make every possible effort to provide them with protection.	He emphasized that the safety of peace-keeping staffs and humanitarian relief workers of the UN is so important that the Sudanese Government should spare no effort to protect them.	He stressed the safety of the UN peacekeeping forces and humanistic rescue staffs is of great importance and the government of Sudan should make all efforts to provide protection for them.
cwmt2008	ce-news	zh_en_news_trans	zh	en	上周二，达尔富尔混合行动一支由维和士兵与警察组成的联合巡逻队在北达尔富尔遭遇伏击，造成二十多名维和人员死伤。	Last Tuesday, a joint patrol by peacekeeping soldiers and police of the Hybrid Operation in Darfur was ambushed in North Darfur, resulting in the death and injury of more than 20 peacemakers.	Last Tuesday, a peace-keeping soldiers and police joint patrol in the Darfur hybrid operation was ambushed in northern Darfur, which resulted in more than 20 peace-keepers dead and injured.	Last Tuesday, a joint patrol team composed of peacekeeping soldiers and police of UNAMID was ambushed in North Darfur, leaving over 20 peacekeepers dead or wounded.
cwmt2008	ce-news	zh_en_news_trans	zh	en	由于安全局势恶化，非必要的工作人员（non-essential staffs）已经开始临时撤离。	Due to the deteriorating security situation, non-essential staff had begun to evacuate temporarily.	Due to the deteriorating security situation, non-essential staffs have been evacuated for the time being.	Due to the deteriorating security situation, non-essential staffs have begun to withdraw temporarily.
cwmt2008	ce-news	zh_en_news_trans	zh	en	安理会星期三发表主席声明，以最强烈的言辞对这一袭击事件予以谴责。	Security Council issued a presidential statement on Wednesday and condemned this attack event with the strongest terms.	The Security Council announced the presidential declaration on Wednesday that the attack was condemned in the strongest tones.	UNSC delivered a statement on Wednesday and condemned this attack in the strongest possible terms.
cwmt2008	ce-news	zh_en_news_trans	zh	en	声明指出，在武装冲突中对联合国维和人员进行袭击可构成战争罪。	According to the statement, attacking the United Nations peacemaking personnel during an armed conflict could constitute war crimes.	According to the statement, in situations of armed conflict, attacking United Nations peacekeepers may constitute war crimes.	The statement pointed out that the attack on the UN peacekeepers in military conflicts may commit war crimes.
cwmt2008	ce-news	zh_en_news_trans	zh	en	安理会敦促苏丹政府尽快追究肇事者责任，并表示安理会将在听取达尔富尔混合行动就事件进行的调查结果后，对相关责任人采取行动。	Security Council urged the Sudanese government to hold responsible parties accountable as soon as possible, and said that the Council would take actions to the parties responsible after hearing the findings of the Hybrid Operation in Darfur regarding this incident.	The Security Council urged the Sudanese Government to investigate the person responsible as soon as possible and expressed that the Security Council would take actions against the people responsible after hearing from the outcome of the investigation of the hybrid operation in Darfur.	The UNSC urged the government of Sudan to identify the perpetrators as soon as possible, and expressed it would take actions to the responsible persons when hearing the investigation report on the UNAMID accident.
cwmt2008	ce-news	zh_en_news_trans	zh	en	2008年7月16日  联合国驻华系统星期三发布了总额为3350万美元的募捐呼吁，用于协助中国汶川大地震的早期灾后重建工作。	July 16, 2008. The United Nations System in China issued a fund-raising appeal of 33.5 million U.S. dollars on Wednesday to help with the early post-Wenchuan Earthquake reconstruction work.	July 16, 2008. United Nations System in China (UN China) issued a total of 33,500,000 US dollars of fund-raising appeal for China on Wednesday to help in the early post-disaster reconstruction of the Wenchuan Earthquake.	July 16, 2008   The United Nations system in China launched on Wednesday a total of USD33.5 million UN China Appeal for early post-disaster reconstruction support of Wenchuan Earthquake.
