datasource	domain	setid	srclang	trglang	src	ref1	ref2	ref3
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	He advised the team to leave, but before they could, a mob of several hundred men encircled Logan, who soon became separated from her team and bodyguard as the crowd swept her up.	他建议小组离开。但是在他们离开之前,一群数百人的暴徒包围了罗根。人群卷着罗根,很快把她与小组和保镖隔开了。	翻译建议整个团队离开,但是在他们行动之前,有几百人的一群暴徒围住了罗根,在暴徒的推挤下,罗根与团队的其他成员和保安分开了。	他建议采访团队离开,但是在他们成功离开之前,几百个暴民已经将洛根围了起来,由于人群将她拉走,她很快就被暴民从她的团队及保镖中隔离开来。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Logan lost contact with her colleagues for approximately 25 minutes and endured a sexual assault and beating that she feared she would not survive.	罗根和她的同事失去联系大约有25分钟,遭受了性侵犯和毒打,她害怕不能从中生还。	罗根和她的同事失去了大概25分钟的联系,遭受了性侵犯和毒打,她一度担心她活不下来。	洛根与她的同事们失去联系约25分钟,并在这期间内遭受了性侵犯和殴打,她担心自己难以活命。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"There was no doubt in my mind that I was in the process of dying," she tells Pelley.	“在我脑海里,毫无疑问我就要死了,”她告诉佩利说。	“毫无疑问,我的脑子想的都是我正要死了,”她告诉佩利。	“我当时脑子里确定我要死了”,她对培利说。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"I thought not only am I going to die, but it's going to be just a torturous death that's going to go on forever..."	“那时我想我不仅是要死了,而且是死于折磨,持续不断的折磨……”	“我想到的是我不仅快要死了,而且这对我来说是一场无休止的折磨人的死亡……”	“我不仅觉得自己要死了,还认为我将受尽折磨而死,并且这种折磨将一直持续下去……”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Thoughts of her two young children helped reinforce her determination to survive the assault, she says, which finally ended when she was rescued by a group of Egyptian women and soldiers.	想到她两个年幼的孩子让她坚定信心要从袭击中挺过来,她说,当她被一群埃及妇女和士兵营救出来后,袭击终于结束了。	一想到她的两个小孩,她又坚定地想要从这场围殴中存活下去,她说道,最终一群埃及妇女和士兵将她解救了出来。	想到她的两个年幼的孩子,她又坚定了自己从侵害中逃生的决心,她说,这种侵害直到一群埃及妇女和士兵把她解救下来才最终停止。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The soldiers drove her and her team back to their hotel, where she was examined by a doctor.	士兵将她和她的团队送回到了他们的酒店,在那儿接受了医生的检查。	士兵们开车把她和她的团队送回了他们的酒店,她在酒店接受了医生的检查。	士兵们开车将她和她的团队送回他们的酒店,在那里,她接受了医生的检查。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	She returned to the U.S. the next day and went directly into a hospital, where she was treated for four days.	第二天她返回美国,直接去了医院,在医院接受了四天的治疗。	她第二天就返回了美国并且直接去了医院,在医院接受了四天的治疗。	第二天,她返回了美国,并直接去了医院,在医院里接受了4天治疗。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	When Logan saw her children, "I felt like I had been given a second chance that I didn't deserve...because I did that to them. I came so close to leaving them, to abandoning them," she says.	当罗根看到她的孩子们时,“我觉得就像获得了第二次机会,我不配有…...因为我那样对待他们。我差一点就要离开他们,放弃他们,”她说。	当罗根看到她的孩子时,“我感觉我得到了第二次生命的机会,虽然我不配……因为我对他们所做的。我差一点就要离开他们了,就要抛弃他们了,”她说道。	当洛根看到她的孩子们,“我感觉自己被给予了第二次机会,而这我本不应得到……因为我对他们做了那些。我曾经几乎就要离开他们了,抛弃他们而去”,她说。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Logan, who began her first full day back in her "60 Minutes" office Wednesday (April 27), says she is healing.	罗根于星期三(4月27日)首次全天返回她在《60分钟时事杂志》的办公室,说她正在痊愈。	罗根于星期三(4月27日)重新回到她《60分钟时事杂志》办公室开始了第一天的全天候工作,她说她正在康复。	洛根在周三(4月27日)回到了她在“60分钟”办公室开始了第一天全日工作,她说她正在康复。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"I am so much stronger." She hopes her story will give courage to other victims of sexual assault, especially female reporters who fear such admissions may impact their work.	“我现在更强大了。”她希望她的故事能够给其他性侵犯受害者以勇气,特别是担心此类坦白会影响他们的工作的女记者。	“我变得更为强大了。”她希望她的故事能够给其他性侵犯的受害者们勇气,特别是对那些担心承认被性侵犯会影响她们工作的女记者们。	“我坚强多了。”她希望她的故事能鼓励其他遭到性侵的受害者,尤其是那些担心这种坦白将会影响她们工作的女记者。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	In addition to Sunday's television broadcast , Logan will also appear in an interview on 60 Minutes' webcast, 60MinutesOvertime.com.	除了星期日的电视播放之外,罗根还会出现在《60分钟时事杂志》网络60MinutesOvertime.com的访问直播中。	除了参加星期日的电视广播,罗根也会出现在60MinutesOvertime.com网站的《60分钟时事杂志》网络广播的采访中。	除了周日的电视节目,洛根还将出现在“60分钟”网上直播节目的采访中,网站是60MinutesOvertime.com。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	William and Kate's royal wedding message	威廉和凯特的王室婚礼消息	威廉和凯特的皇家婚礼消息	威廉和凯特皇家婚礼的消息
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Prince William and his bride-to-be have extended their humble thanks, in advance, to their wedding guests in London.	威廉王子和他的准新娘已经事先诚恳地向在伦敦参加他们婚礼的宾客表达了他们的谢意。	威廉王子和他的准新娘已经提前向即将来伦敦参加他们婚礼的宾客们谦逊地表达了他们的谢意。	威廉王子和他的准新娘已经提前向在伦敦的那些将出席他们婚礼的宾客谦逊地表达了他们的谢意。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Britain's royal family released details Thursday of the official wedding program, which includes a written message from the young couple.	英国王室在星期四公布了官方婚礼流程的细节,包括这对年轻人手写的致辞。	英国皇室于星期四公布了官方的婚礼计划的细节,其中包括这对年轻夫妇手写的致辞。	周四,英国皇室发布了正式婚礼方案的细节内容,包括这对年轻夫妇的一封短信。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"We are both so delighted that you are able to join us in celebrating what we hope will be one of the happiest days of our lives," reads the statement.	“我们都很高兴你能够与我们一起庆祝我们生命中最幸福的一天,”这份声明说。	“我们都很高兴你可以加入我们一起庆祝这个我们希望是我们人生最快乐的日子之一的时刻,”声明里说道。	“对于您们能来为我们生命中最幸福的一天进行庆祝,我们两人都非常高兴”,信中说道。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"The affection shown to us by so many people during our engagement has been incredibly moving, and has touched us both deeply. We would live to take this opportunity to thank everyone most sincerely for their kindness."	“这么多人在我们订婚时向我们表达了他们的喜爱,真是非常感人,也深深地感动了我们两个。我们想要借此机会向每个人表达我们最真诚的谢意,感谢他们的好意。”	“在我们订婚期间,大家对我们所展示的爱太不可思议了,深深地打动了我们俩。我们希望借此机会由衷地感谢大家的善意。”	“我们订婚期间,这么多人给我们的关爱极为感人,并让我们两人深深触动。我们将借此机会最诚挚地感谢每一个人的善意。”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The official program is available to view at Prince William and Kate Middleton's wedding website, or through the Apple iBookstore, but to get an official hard copy, you'll have to wait until Friday morning -- and be in London.	婚礼的正式节目单可以在威廉王子和凯特•米德尔顿的婚礼网站上查看,或者通过苹果iBookstore查看,但是要得到官方的硬拷贝,你必须得等到星期五上午-而且是在伦敦。	你可以在威廉王子和凯特•米德尔顿的婚礼网站上或者通过苹果iBookstore看到官方的婚礼节目单,但是要想拿到一份官方的硬拷贝,你就需要等到星期五早上了,而且你需要在伦敦。	婚礼的正式方案可在威廉王子和凯特•米德尔顿的婚礼网站上查询,或者通过苹果的iBookstore查阅,不过要想拿到官方发布的纸质文稿,还要等到周五早上——而且还要人在伦敦才行。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The first thing viewers see upon opening the program is the royal couple's personal message, opposite an official engagement photo.	访问者打开节目单首先看到的是这对王室夫妇的个人致辞,旁边是一张官方的订婚照。	观众们打开节目单首先看到的这对皇家新人的个人致辞,另一侧是一张正式的订婚照。	打开文案,人们看到的第一件物品会是这对皇家夫妇的亲笔函,信函另一侧是两人的一张正式订婚照。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The program also reveals the royal couple's choice in wedding music, which is heavily laden with classical British compositions, including Greensleeves and a Edward Elgar composition, Serenade for Strings in E minor Op. 20.	节目单还显示这对王室夫妇所选择的婚礼音乐,主要是英国古典作品,包括《绿袖子》和爱德华•埃尔加的一首乐曲《e小调第20号弦乐小夜曲》。	这份节目单同时也透露了这对皇家新人对婚礼音乐的选择,其中大量曲目都是英国的古典曲子,包括《绿袖子》和爱德华•埃尔加的一首曲子——《E小调第20号弦乐小乐曲》。	方案还显示了这对皇家夫妇选择的婚礼音乐,其中包含大量的英国古典作品,如《绿袖子》和爱德华•埃尔加的《E小调第20号弦乐小乐曲》。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	On April 29 -- wedding day -- 150,000 hard copies of the program will be available for sale in Green Park, Hyde Park, St. James' Park and Trafalgar Square.	4月29日,即婚礼日,将有15万份婚礼流程节目单在格林公园、海德公园、圣詹姆斯公园和特拉法加广场出售。	在4月29日婚礼当天,将会有150,000份纸质婚礼节目单在格林公园,海德公园,圣詹姆斯公园和特拉法加广场销售。	4月29日——婚礼当日——将有15万份纸质婚礼方案在绿色公园、海德公园、圣詹姆斯公园和特拉法尔加广场出售。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	According to the Palace, all proceeds from the sale of the programs will go to Prince William and Prince Harry's charitable foundation.	据王室消息,销售婚礼节目单所得的所有收益都将归于威廉王子和哈里王子的慈善基金。	根据皇宫消息,所有从出售婚礼节目单得到的收益都将进入威廉王子和哈利王子的慈善基金会。	据皇宫透露,婚礼方案的全部销售收入都将纳入威廉王子与哈里王子的慈善基金会。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Going 'green' makes good business sense	绿色产业是很好的商业意识	“绿色产业”充满商机	选择“绿色”使好买卖名副其实
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	THE Hong Kong and Shanghai Banking Corporation (HSBC) Brunei hopes that local businesses and entrepreneurs will realise the significant potential of green businesses as a result of the upcoming National Environment Conference 2011 (NEC), said Lim Boon Teck, Manager Corporate Sustainability at HSBC Brunei.	香港上海汇丰银行(HSBC)文莱分行希望随着即将召开的2011全国环境会议(NEC),当地企业和企业家们能够意识到绿色产业的巨大潜力,香港上海汇丰银行文莱分行的企业可持续性经理林文德说。	文莱汇丰银行希望当地的商人和企业家能够意识到随着2011年国家环境大会的来临,绿色产业蕴含的巨大潜能,文莱汇丰银行企业可持续发展部门经理林文德说道。	借2011年国家环境会议即将召开之际,汇丰银行(文莱)希望当地企业及企业家能够意识到绿色经济的重要潜力,汇丰银行(文莱)企业可持续发展经理林文德说道。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"Based on HSBC research, global Climate Change related business or Green Business could be worth US$2 trillion ($2.45 trillion) by 2020.	“根据香港汇丰银行的研究,到2020年,全球气候变化相关的业务或绿色业务价值可高达2万亿美元(2.45万亿文莱元)。	“根据汇丰银行的调查,与全球气候变化相关的产业或者绿色产业到2020年可以价值达到2万亿美元(2.45万亿文莱元)。	“根据汇丰的研究,到2020年,全球气候变化相关的商业或绿色商业可达2万亿美元(2.45万亿文莱元)。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	This is a sector with high growth potential (and) we hope through the National Environment Conference 2011, Bruneian businesses and entrepreneurs will become more aware of the significant business opportunities that are associated with low-carbon economy, climate change adaptation and Green technology," said Lim of what he hoped the NEC 2011 would deliver.	这是一个具有高增长潜力的行业,(而且)我们希望通过2011全国气候会议,文莱的企业和企业家们会更深入了解与低碳经济、气候变化适应和绿色科技相关的巨大的业务机会,”林在谈到他希望2011全国气候会议能够带来什么成果时说。	这是一个富含高增长潜力的领域,我们希望通过2011年国家环境大会,文莱商人和企业家能够更加充分意识到低碳经济,气候变化适应和绿色科技所带来的巨大商机,”林说道,他希望2011年国家环境大会能够传递这样的信息。	这是一个拥有高增长潜力的行业,我们希望通过2011年国家环境会议,文莱的企业和企业家能更加意识到与低碳经济、气候变化适应和绿色技术有关的重要商机”,林在谈到希望2011年国家环境会议能带来什么时说道。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Because of the anticipated threat of climate change, he added, possibly the only common sustainability risk amongst industries and companies may be environmental health.	他补充说,由于预期的气候变化威胁,行业和企业所面临的唯一共同的可持续性风险可能就是环境健康。	因为气候变化而预期导致的威胁,他补充道,在工业和公司里唯一的共同的持续性风险很可能就是环境健康。	因为预期中的气候变化带来的威胁,他补充道,也许各行业和企业面对的唯一相同的有关可持续性的风险就是环境健康问题。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"Specific sustainability risks will differ between companies.	“具体的可持续风险在不同企业之间也有不同。	“公司之间的特定的可持续风险还不一样。	“各企业面临的具体的可持续性风险将各有不同。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	For example, sustainability risk for a water bottling company is to ensure the continual supply and quality of their water source.	例如,一个瓶装水企业的可持续发展风险是确保水源继续供应以及水源质量。	例如,对于一个瓶装水公司来说,它的可持续风险就是确保水资源的持续供应和水质。	举例来说,瓶装水企业面临的有关可持续性的风险是要确保其水源的持续供应和质量。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Their sustainability initiative may focus on the environment surrounding their water sources."	他们的可持续发展计划可能会针对他们水源的周边环境。”	他们的可持续性方案可以聚焦于水资源周边的环境。”	他们在可持续性方面的措施也许可以集中针对其水源周边的环境。”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	This means businesses will need to consider both internal and external factors to identify their sustainability risk, he explained.	这就意味着企业在确定他们的可持续性风险时需要同时考虑内部和外部因素,林解释说。	这就意味着商人们需要考虑内部和外部的因素来确定他们的可持续性风险,他解释道。	这意味着企业在确定其可持续性风险时,要将内部和外部因素都考虑在内,他解释说。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	HSBC Brunei has been one of the pioneer organisations in Brunei to adopt greener practices in the workplace, Lim agreed, and as such, "As part of our efforts to manage the environmental impact of our business operation, we have been actively reviewing our energy and paper consumption since 2008.	香港上海汇丰银行文莱分行是文莱最早在工作场所采取绿色实践的组织之一,林认为,同样的,“作为控制我们的业务运营对环境的影响的努力的一部分,自2008年起我们就已经积极审核我们的能源和纸张消费。	文莱汇丰公司是文莱目前在办公环境里采用更为环保的实践的先锋组织,林极为赞同,并说道,“作为我们努力处理我们办公操作对环境影响的一部分,从2008年开始我们就积极地评估我们的能源和纸张消耗。	在工作地点采用更绿色环保的举措方面,汇丰银行(文莱)一直是文莱领先的企业之一,对此林表示同意,就这一点说来,“我们致力于控制我们的商业运作对环境所带来的影响,作为这种努力的一部分,我们自2008年起就一直在积极审查我们的能源和纸张消耗。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Results from the review and the initiatives implemented have made a positive impact on the environment and our financial bottom line."	审核的结果和所实施的计划已经对环境和我们的财务底线产生了积极影响。”	从评估中得到的结果以及我们所施行的创新举动对于环境以及我们的财务底线产生了积极的影响。”	这种审查的结果以及我们采取的措施对我们的环境及财务底线产生了积极的影响。”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	For example, he said, our energy consumption has reduced by twenty-two per cent since we opted for a new water chilled air condition system as well as an identified area where we can save up to 320 tonnes of paper and realized more than $200,000 of saving annually.	他说,例如自从我们选择了新的水冷却空调系统并确认了我们可以节省最多320吨纸的领域,我们的能源消费已经降低了百分之二十二,每年节省20多万文莱元。	例如,他说,自从我们选用了一种新的冷水空调系统,以及在一个确定的区域里我们节省了320公吨的纸张,我们的能源消耗减少了22%,实现了每年节省开支20万文莱元。	例如,他说,自从选择了一套新的水冷空调系统,并确定了我们可以在一个领域节省多达320吨纸,我们的能源消费已经降低了22个百分点,每年节约20多万文莱元。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"Our petrol consumption has also reduced by forty-seven per cent since we changed our senior management car fleet to the more energy efficient Toyota Prius," he added.	“自从我们将高层管理人员车队更换为能源效率更高的丰田普锐斯之后,我们的汽油消费也降低了百分之四十七。”他补充说。	“自从我们把我们的高级管理车队的车换成更为节能的丰田普瑞斯后,我们的汽油消耗减少了47%,”他补充道。	“自从我们将高级管理层的车队换成更节能的丰田普锐斯之后,我们的汽油消耗也降低了47个百分点”,他补充说。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Sustainability issues will obviously differ between companies and across industries he observed, noting that an oil & gas company may place emphasis on health and safety as the priority in their sustainability strategy because "any unwanted incidents will impact their operation, revenue stream and may also result in adverse environmental consequences and reputations risk".	他说,很明显可持续性问题在公司与公司之间以及行业与行业之间各不相同,并指出一家石油天然气公司可能强调将健康和安全作为持续性战略的首要考虑,因为“任何意外事件都会影响他们的运营、收入流,还可能会导致负面的环境后果和声誉风险。”	他注意到,可持续问题在不同的公司和不同的行业之间有很明显的不同,并指出一家石油天然气公司可能把重点放在健康和安全上,并作为他们可持续战略的重中之重。因为“任何偶然事故都会影响他们的运作,收入流并且也可能导致有害的环境后果和名誉风险。”	他指出,各企业和各行业面临的可持续性问题显然会各有不同,并表示,一家石油和天然气公司也许就会将健康和安全作为他们可持续性战略的重点,因为“任何意外事故都将影响他们的运营、收入流,也许还会导致严重的环境问题和声誉危机。”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	HSBC's own sustainability agenda in going forward, Lim added, would have a continued focus on education for disadvantaged children and financial literacy.	林补充说,香港上海汇丰银行自己已经实施的可持续发展计划,会继续专注于弱势儿童和金融扫盲教育。	汇丰自己将来的可持续日程,林补充道,将会持续关注弱势儿童和金融扫盲教育。	随着汇丰自身可持续性议程的推进,林补充道,汇丰还将继续关注对弱势儿童和金融素养的教育与培养。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"A highly educated population is essential for continuous economic growth.	“受过良好教育的人口是经济可持续发展的关键。	“高素质的人口对于可持续的经济发展来说是必须的。	“受教育程度高的民众对于持续的经济增长是十分必要的。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	As a financial service provider, we will stand to benefit from these economic growths.	作为金融服务提供商,我们将从这些经济增长中受益。	作为一个金融服务的提供者,我们将坚持从这些经济增长中获益。	作为一个金融服务提供商,我们将从这些经济增长中受益。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	In Brunei, we will continue to evaluate how we can add value to the excellent education system that has been put in place by the Brunei Government."	在文莱,我们将继续评估如何对文莱政府已经实施到位的优秀教育体系实现增值。”	在文莱,我们将继续评估怎样为那些文莱政府正在实施的优秀的教育体系增加价值。”	在文莱,我们将继续对我们该如何使文莱政府推出的优秀教育体制增值进行评估。”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	HSBC's focus on environment awareness and education will also remain a priority, he added, noting that environmental issues requires concerted efforts from the individual, corporate and government.	他补充说,香港上海汇丰银行将继续把对环境意识和教育的关注作为首要考虑,表示环境问题需要个人、企业和政府的共同努力。	汇丰对于环境保护和教育的关注将继续成为汇丰的优先议题,他补充道,并指出环境问题需要个人,企业和政府的齐心协力。	环境意识和教育仍将是汇丰的关注重点,他补充说,并指出环境问题需要行业、企业和政府的共同努力。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"We hope greater awareness and education will translate to action.	“我们希望能够将更高的意识和教育转化为行动。	“我们希望能够将更强的意识和教育转化为行动。	“我们希望人们意识的提高和教育的发展能够转化为行动。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	We will also be looking for green business opportunities locally.	我们还会在本地寻找绿色业务机会。	我们也将继续在当地寻找绿色商业良机。	我们还将在当地寻找绿色商业机会。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	As countries around the world move toward low carbon economy and take climate change adaptation measure, green technology market is an area with high growth potential and we hope Bruneian businesses will be ready to capture these opportunities," he added.	随着世界各国都走向低碳经济,并采取环境变化适应措施,绿色科技市场是个具有高增长潜力的领域,我们希望文莱的企业能够准备好抓住这些机遇,”他补充说。	随着全世界各国都在发展低碳经济,采用气候变化适应措施,绿色科技市场是一块极具高增长潜力的区域,我们希望文莱商业能够做好准备抓住这些良机,”他补充道。	随着世界各国都在朝低碳经济发展并采取措施应对气候变化,绿色技术市场已经是一个有着高增长潜力的领域,我们希望文莱的企业能准备好抓住这些商机”,他补充说。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Queen Elizabeth Celebrates 85th Birthday	伊丽莎白女王庆祝85岁生日	伊丽莎白女王庆祝85岁寿诞	伊丽莎白女王庆祝85岁寿诞
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	85 Men and 85 Women Receive Gifts from the Queen at Westminster Abbey	85位男士和85位女士在威斯敏斯特教堂接受了女王的礼物	85名男士和85名女士在威斯敏斯特大教堂收到了女王的礼物	在威斯敏斯特教堂,85位男士和85位女士分别收到了女王的礼物。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Queen Elizabeth II and her husband, Prince Philip, talk with The Very Rev. Dr. John Hall, Dean of Westminster, as they leave the traditional Royal Maundy Service at Westminster Abbey on her 85th birthday, April 21, 2011.	2011年4月21日,伊丽莎白女王二世85岁寿诞这一天,在离开威斯敏斯特教堂传统的皇家濯足礼仪式时,女王和丈夫飞利浦亲王与威斯敏斯特教堂的教长约翰•霍尔博士交谈。	2011年4月21日,在女王85岁大寿这一天,伊丽莎白女王二世和她的丈夫菲利普亲王在威斯敏斯特大教堂参加完王室濯足节仪式离开之时,他们与主教约翰•霍尔进行了交谈。	2011年4月21日英国女王85岁寿辰那天,伊丽莎白二世女王和她的丈夫菲利普亲王在离开威斯敏斯特教堂的王室濯足节仪式时,与该教堂教长约翰•霍尔进行交谈。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The queen spent her morning at Westminster Abbey attending a service observing the holy week holiday, Maundy Thursday.	女王上午在威斯敏斯特教堂参加了濯足礼星期四仪式,庆祝这一圣周节日。	女王在威斯敏斯特大教堂花了一个上午参加了庆祝濯足星期四这个神圣的假日的仪式。	女王当天上午在威斯敏斯特教堂参加了纪念濯足星期四这一神圣节日的活动。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	During the ceremony, Queen Elizabeth handed out money to elders, a royal tradition that started under the reign of Charles II.	在仪式上,伊丽莎白女王给老年人发放钱币,这是自从查尔斯二世统治时期开始的一项皇家传统。	在仪式中,伊丽莎白女王向老年人分发了硬币,这是自查尔斯二世统治时期时开始的一项皇家传统。	在仪式上,伊丽莎白女王向老年人分发了钱币,这是查理二世统治时期开创的王室传统。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The Maundy money, as it's called, was given to 170 people, 85 men and 85 women in honor of each year of Queen Elizabeth's life.	濯足礼救济金,正如它的名称,发放给了170人,85位男士和85位女士,以庆祝伊丽莎白女王生命中的每一年。	总共有170个人领到了被称作濯足节币的救济金,170人里男女都为85人,以此来纪念伊丽莎白女王生命中的每一年。	这种被叫做濯足救济金的钱币被发放给170个人,85男85女,以纪念伊丽莎白女王生命中的每一年。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	At the age of 85, the birthday girl is now the oldest British monarch ever to rule.	85岁,这位寿星女孩如今是英国历史上统治过的最老的君主。	年满85岁,这位生日女郎如今成了统治英国最长寿的君主了。	这位85岁的寿星现在已经是英国史上最年长的君主。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	She's served as queen for 59 years, having ascended the throne when she was just 25.	她已经担任女王59年了,在刚刚25岁时就继承了王位。	她当女王已经59年了,25岁那年就即位了。	她在位已经有59年,接过王位时年仅25岁。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	On Wednesday, Prince Charles set the record as longest heir apparent in British history.	在星期三,查尔斯王子创造了英国历史上等待继承王位时间最长的继承人的记录。	星期三这天,查尔斯王子也成了英国历史上等待继承王位时间最久的法定继承人。	周三,查尔斯王子创下了一项纪录,成为英国历史上等待继承王位时间最长的法定继承人。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"If she lives as long as her mother she could go another 15 years, 16 years, which will put Charles around about 78," Dickie Arbiter, former press secretary to the Queen, told the Royal Diary.	“如果她像她的母亲那样长寿,她还可以活15年、16年,那样查尔斯就大约78岁了,”女王的前新闻秘书迪基•阿比特对《皇家日记》说。	“如果她能像她的母亲一样长寿,那么她还将在位15到16年,那时候,查尔斯已经78岁左右了,” 女王前新闻官迪克•阿比特对《皇家日记》说道。	“如果女王能和她母亲一样长寿,能再活15年、16年,那么查尔斯王子将等到约78岁才能继位”,女王前任新闻秘书迪基•阿比特对《皇家日记》说道。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	"She has sworn an oath to the people. She is committed until the day she draws her last breath."	“她已经向人民发过誓。她要承担义务直至最后一口气。”	“她对她的人民宣过誓,承诺为他们服务到最后一口气。”	“她已向人民发誓。她将坚守王位,直到生命的最后一刻。”
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Details Emerge on Bin Laden Killing	本•拉登死亡细节出现	本•拉登被杀细节曝光	本•拉登之死的细节内容曝出
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Details about the targeted attack that killed the world's most wanted terrorist have emerged.	关于打死全世界头号通缉恐怖分子的针对性攻击细节已经出现了。	有关击毙世界上头号通缉犯的这次有目的的袭击行动的细节已经曝光了。	关于击毙世界上头号恐怖主义份子的针对性袭击活动,已经有更多细节曝出。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	On Friday, President Obama gave the order for the U.S. military to carry out the mission to take out Osama bin Laden.	在星期五,奥巴马总统命令美国军方执行除掉奥萨马•本•拉登的战斗任务。	星期五,奥巴马总统下令美国军方执行击毙奥萨马•本•拉登的军事行动。	周五,奥巴马总统给美国军方下令,执行消灭奥萨马•本•拉登的任务。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	Early Monday morning in Pakistan, about 25 special weapons forces working for the CIA descended upon the compound where bin Laden was hiding--a million dollar villa in the wealthy suburbs of Islamabad, Pakistan's capital.	星期一早上,在巴基斯坦大约有25名为美国情报局工作的特种部队突袭了本•拉登藏身的建筑物,一栋在巴基斯坦首都伊斯兰堡富裕郊区的价值百万美元的别墅。	星期一清早,在巴基斯坦,有大约25名为美国中央情报局工作的特别武装力量袭击了本•拉登的藏身之所——巴基斯坦首都伊斯兰堡郊区的富人区里的一幢价值百万美元的别墅。	周一清晨,在巴基斯坦,约25名为美国中央情报局服务的特种兵围攻了本•拉登藏身的院落——位于巴基斯坦首都伊斯兰堡市富裕郊区的一栋价值100万美元的别墅。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The suburb is a popular place for members of Pakistan's military to live.	这个郊区是巴基斯坦军队成员的一个流行居住地。	这片郊区是巴基斯坦武装力量活动的活跃区域。	这一郊区是巴基斯坦军方成员居住的热门地点。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The compound was several times larger than the other homes in the area, but there was no phone or Internet service there.	这栋建筑物比这个区域的其他房屋都大好几倍,但是没有电话或因特网服务。	本•拉登的住所比该地区其他的房子都要大好几倍,但是没有电话和网络服务。	拉登的住所比这一区域其他房子要大出几倍,但是住所里没有电话及互联网服务。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The people who lived in the compound burned their trash instead of leaving it on the street.	住在建筑物内的人将垃圾烧毁而不是放在街上。	生活在住所里的人把他们的垃圾烧掉而不是把它们留在街道上。	居住在住所里的人都是将垃圾烧掉,而不是扔到街头。
cwmt2011	ec-news	en_zh_news_trans_current	en	zh	The troops, mostly Navy SEALs, stormed into the building and a fire fight ensued.	军队,主要是海军的海豹突击队,闯入这栋建筑,紧接着出现交火。	主要是由美国海军海豹突击队组成的部队冲进了这幢建筑,随之进行了交火。	美国方面的这支队伍,绝大多数是海军海豹突击队队员,暴风骤雨般冲进小楼,紧接着双方开始交火。
