datasource	domain	setid	srclang	trglang	src	ref1	ref2	ref3
cwmt2008	ec-news	en_zh_news_trans	en	zh	She now has two hospitals in the capital New Delhi where she treats her own countrymen and women who have terminal conditions or incurable afflictions.	现在她在印度首都新德里有两家医院,在那儿她为那些处于疾病晚期或患有不可治愈的疾病的同胞治疗。	现在,她在印度首都新德里拥有两家医院,她在这两所医院中治疗本国的重病晚期或难以治愈的男女患者。	现在她在首都新德里有两家医院,对那些濒临死亡或者患上不治之症的同胞进行诊治。
cwmt2008	ec-news	en_zh_news_trans	en	zh	But she also has an increasing number of international patients - mainly from countries like Australia, America and Britain where there are much tighter controls on the use of embryonic stem cell treatment.	但是她的国际病人数量越来越多——主要来自澳大利亚、美国和英国,这些国家对于胚胎干细胞治疗进行严格控制。	不过,她的国际病人的数量也在上升,主要来自澳大利亚、美国和英国,这些国家对于使用胚胎干细胞治疗有严格得多的管制。	但是来自国外的病人的数量也在增加——主要是来自像澳大利亚、美国和英国这样对使用干细胞进行治疗管理相对严格的国家。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Consequently she has fallen out with much of the conventional medical establishment for steadfastly refusing to publish papers outlining her methods, research and technique.	由于她坚持拒绝公开治疗方法、研究和技术,因此与传统的医疗机构分道扬镳。	因为她坚定地拒绝出版概述其治疗方法、研究和技术的论文,她与许多传统的医疗机构分道扬镳。	因为坚决拒绝发表说明其研究方法、内容以及相关技术的文章,她最终退出了传统的医学界。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Instead she has applied for a patent on her treatment to stop others from copying and marketing her work.	相反,她为她的治疗方法申请了专利,禁止其他人复制并销售她的工作。	相反,她已经申请了治疗专利以防止其他人复制和销售她的论著。	相反她为自己的研究方法申请了专利,以防止别人抄袭并用她的研究成果进行商业活动。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Dr Shroff's critics point out that without knowing exactly what she is injecting and without proper clinical trials, it is impossible to say whether there are any long term side-effects and whether the treatment is safe.	斯洛芙的批评家指出,如果不了解她注射了什么,没有正确的临床试验,很难说她的治疗是否有长期的副作用以及是否安全。	批评施罗夫医生的人士指出,不确切地知道她注射什么物质,也不经过适当的临床试验,不可能确定是否存在长期副作用,也不可能确定治疗是否安全。	施罗夫医生的批评者指出,没有人确切知道她在注射什么东西,也没有足够的临床试验,很难说长期上没有副作用,也不知道治疗方案是否安全。
cwmt2008	ec-news	en_zh_news_trans	en	zh	She insists that over the five years she has been administering her treatment no patient has shown any adverse reactions.	她坚持说在过去五年里她一直实施治疗,还没有病人显示任何的不良反应。	她坚持说,她已经执行治疗五年多的时间,没有病人呈现出任何不良反应。	而她坚称在进行治疗的五年过程中没有任何病人表现出任何负面反应。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Under Indian law, she is allowed to treat terminally ill and incurable conditions such as Parkinson's Disease, spinal injury and Alzheimers.	根据印度法律,她被允许对治疗晚期疾病以及不可治愈的疾病,比如帕金森症、脊椎伤害和老年痴呆症。	根据印度法律,允许她治疗重病晚期病人和难以治愈的疾病,例如帕金森病、脊柱受损和阿尔茨海默病。	根据印度的法律,她可以对濒临死亡或者是患上不治之症的病人进行治疗,比如帕金森综合症、脊椎损伤以及老年痴呆症。
cwmt2008	ec-news	en_zh_news_trans	en	zh	But this has led her detractors to claim she is offering false hope to desperate people and is essentially using them as guinea pigs.	但是这让那些反对者们声称她给绝望的人提供虚假的希望,只不过是把他们当作豚鼠来利用。	但是,诽谤她的人说,她是为绝望的病人提供虚假的希望,实质上是把他们当作试验用的豚鼠。	但是这也招致一些批评称,她在给那些绝望的人以虚假的希望,本质上是利用他们充当试验品。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Perry Cross - along with many of the 500 other patients Dr Shroff is treating - is unconcerned by the controversy.	佩里•克罗斯以及另外500名正在接受斯洛芙医生治疗的病人中的很多人,没有理会这些争论。	佩里•克劳斯与施罗夫医生正在治疗的多达500名的其他患者,对于这场论战并不关心。	帕里•克劳斯与正在接受施罗夫医生治疗的其他500个病人中的很多人并不在意这些争议。
cwmt2008	ec-news	en_zh_news_trans	en	zh	"I cannot tell you how restricting my life is in so many ways," he says.	“我无法告诉你我的生活受到多大的限制,”他说。	他说:“我无法告诉你,我的生活在许多方面是多么的不方便。”	他说,“我真说不清我的生活有多少方面受到限制。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	"I can't breathe on my own, I can't bathe on my own. I can't swim or get wet, the list of things I can't do are a mile long. Why wouldn't I try everything?"	“我不能自主呼吸,不能自己洗澡。我不能游泳也不能出汗。我不能做的事情足可以列一个一英里长的单子。为什么我不尝试所有事情呢?”	“我无法自主呼吸,我不能自己洗澡,我不能游泳或也不能运动出汗,我不能做的事情列出来能有一英里长。为什么我不能试一下呢?”	“我无法自己呼吸,不能自己洗澡,不能游泳也不能沾水,我不能干的事情列起清单的话来有一里长。为什么我不能什么都尝试一下?”
cwmt2008	ec-news	en_zh_news_trans	en	zh	His team of carers who look after him 24/7 are astonished at his progress in the last two months since he travelled to India and started receiving injections every day.	自从他来到印度开始接受每天的注射治疗以来,那些24小时护理他的人对他这两个月来的进展感到非常惊诧。	自到印度,从开始每天接受注射的过去两个月时间里,他取得了极大的进步,每周24小时全天候护理他的亲属们对此大为惊讶。	自从他到印度来开始每天接受注射治疗后,一周7天、全天24小时照顾他的护士们在过去的两个月中对他所取得的进步感到惊讶。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Most of them have been with him for many years.	这个护理团队中的绝大部分人已经陪伴了他多年了。	他们中大部分都已经护理他很多年了。	其中大部分人已经陪伴他很多年了。
cwmt2008	ec-news	en_zh_news_trans	en	zh	"This is massive," said one, "We have tried so many times over the years to get him off the ventilator but never could. It's amazing."	“这太了不起了,”其中一人说:“在过去的这么多年里我们很多次尝试要帮他去掉呼吸机,但是都没有成功。这太令人惊奇了。‘	其中一个说:“进步太大了,过去这么多年,我们尝试了许多次让他脱离呼吸机,但从未成功。这真是太神奇了。”	“太伟大了,”一个人说,“多年来我们一直试图给他拿掉呼吸机但总是不成,太神奇了。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	It has given him hope that with more stem cell treatment he may even be able to develop movement elsewhere in his body.	这给了他希望。他认为只要接受更多的干细胞治疗,他甚至可能让肢体的其他部分恢复活动能力。	这给了他希望,进行更多的干细胞治疗,他甚至可能活动身体的其他部位。	这给了他很大的希望,经过更多的干细胞治疗他也许能够使身体的其他部位可以活动。
cwmt2008	ec-news	en_zh_news_trans	en	zh	"Even if I managed to move a finger or one hand, it would be worth it," he says.	他说:“即使我只能移动一个手指头或一只手,这也是值得的。”	“即使我只是能够动一根手指或一只手,也是值得的。”他说。	“即使是我能够动一动手指或者一只手,那也值了,”他说。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Breaking News	突发新闻	突发新闻	突发新闻
cwmt2008	ec-news	en_zh_news_trans	en	zh	18:41  NEWS:  Mother of US police-shooting victim to meet authorities	18:41新闻:美国警察枪杀的受害者母亲要见有关当局	新闻:美国警察枪击受害者的母亲将面见地方当局	18点41分 新闻:当局会见警察枪击受害者的母亲。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The mother of a young Irishman who was shot and killed by police last week in the US is travelling to Oregon to meet with Marion County District Attorney Walt Beglau.	上周在美国被警察枪杀的年轻的爱尔兰人的母亲目前正前往俄勒冈与马里恩县的检察官沃尔特•贝格罗会面。	一位爱尔兰籍男青年的母亲准备去俄勒冈,面见马里恩市检察官沃特•贝格劳,其子上周在美国被警察击中死亡。	上周被美国警察枪击身亡的爱尔兰青年的母亲到俄勒冈会见马里恩县地区检察官沃特•贝戈罗。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The meeting is expected to be on Friday, The Oregonian newspaper said today.	会面预计将在星期五,俄勒冈当地报纸今天报道。	俄勒冈报纸的今天消息称,会见预计安排在本周五。	俄勒冈当地报纸报道,会见期望在周五举行。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The death of Andrew “A.J.” Hanlon has sparked a public outcry in Ireland, and Dorothea Carroll is travelling to Oregon alongside some members of the Irish media.	安德鲁•A.J•汉隆之死在爱尔兰引起了公愤,而多萝西亚•卡罗尔正前往俄勒冈,同行的还有一些爱尔兰媒体成员。	安德鲁•AJ•汉农的死亡在爱尔兰激起了公众的强烈抗议,多萝茜娅•卡罗尔在一些爱尔兰媒体人士的簇拥下,奔赴俄勒冈。	安德鲁•“AJ”•汉龙恩的死亡在爱尔兰国内激起了公众的愤怒,在爱尔兰媒体的几位记者的陪同下多萝西•卡罗尔到达了俄勒冈。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Doug Hansen, a deputy district attorney, said earlier his office expects to convene a grand jury on the June 30 shooting death once an investigation is completed.	地方副检察官道格•汉森此前说,一旦调查结束,他们要就6月30日的枪杀案召集一个大陪审团。	地方副检察官德•汉森早些时候说,一旦调查结束,将在他的办公室就“6.30枪击死亡事件”,召集一个大的陪审团。	一位地区副检察官多戈•汉森,早些时候称一旦调查完成他的办公室希望在6月30日召集一个大陪审团。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Mr Hanlon, described by his family as mentally ill, was killed when police officer Tony Gonzalez responded to a report of a burglary.	据汉隆先生的家人称他患有精神病。他在托尼•冈萨雷斯警官应对抢劫报告时被杀。	在警官托尼•冈萨雷斯就一起入室盗窃报案采取行动时,被家属称之为患有精神疾病的汉农先生被警察射中死亡。	被其家人称患有精神疾病的汉龙恩,在警官托尼•冈萨雷斯接到报告发生一起入室抢劫案时,被错认为窃贼而被该警官枪击身亡。
cwmt2008	ec-news	en_zh_news_trans	en	zh	But relatives said he was in the habit of banging on their door when he wanted to be let in, and that he may have just gotten confused and knocked on the wrong door.	但是他的亲戚说,当他想进屋的时候,他习惯重重地敲门,他当时可能糊涂了敲错了门。	但是,死者家属称,汉农想进屋的时候,就习惯使劲撞门,他可能是糊涂了,走错了门。	但其亲属说当他试图进入房间的时候只是习惯性地敲门,他可能只是一时糊涂敲错了门。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Officer Gonzalez, who joined the police department in 2006, is on administrative leave.	冈萨雷斯警官于2006年加入警察部门,目前正已暂时停职。	冈萨雷斯警官,2006年加入警察局,现已停职。	在2006年加入警署的冈萨雷斯警官目前正在进行行政休假。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Iran missile test sends message to US, Israel	伊朗的导弹试射,向美国和以色列发出信号	伊朗导弹试射,向美国和以色列发出信号	伊朗导弹试射,向美国和以色列发出信号
cwmt2008	ec-news	en_zh_news_trans	en	zh	Jul 9, 8:06 PM (ET)	东部时间7月9日8:06 PM	7月9日,8 :06(东部时间)	7月9日下午8点6分(东部时间)
cwmt2008	ec-news	en_zh_news_trans	en	zh	By ALI AKBAR DAREINI	阿里•阿克巴•达里尼	阿里•阿克巴•达里尼	阿里•阿克巴•达累尼
cwmt2008	ec-news	en_zh_news_trans	en	zh	TEHRAN, Iran (AP) - Iran test-fired nine missiles Wednesday, including ones capable of hitting Israel, making a dramatic show of its readiness to strike back if the United States or Israel attacks it over its nuclear program.	(美联社德黑兰消息)伊朗星期三试射了九颗导弹,其中一颗能够打到以色列,戏剧性地显示如果美国或以色列因为伊朗的核计划而攻击它,它已经准备好回击。	伊朗德黑兰讯(美联社)——伊朗周三试射九枚导弹,其中一些能够打击到以色列,这生动的显示出,如果美国或以色列以核计划问题攻击伊朗,伊朗已经作好反击准备。	伊朗 德黑兰(联合通讯社)—周三伊朗试射了包括有能力攻击以色列的九枚导弹,显示出如果美国或以色列因其核计划问题实施武力打击,它随时都能进行反击。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The launches sparked strong U.S. criticism and a jump in oil prices - underlining fears Iran might seal off the Strait of Hormuz, the Gulf waterway through which 40 percent of the world's crude passes, if military conflict does break out.	试射引起了美国的激烈批评以及油价的大幅上涨——担心如果发生军事冲突,伊朗可能封锁控制世界上40%原油通道的海湾水路霍尔木兹海峡。	这次导弹发射激起了美国强烈的批评和油价的暴涨,因为担心如果爆发军事冲突,伊朗可能封锁霍尔木兹海峡,该海峡是波斯湾的通道,全球40%的原油由此通过。	导弹试射遭到了美国的强烈谴责,也导致了油价上升——如果军事冲突爆发的话,担心伊朗可能封锁霍尔木兹海峡——世界40%的原油运输都要经过这条海湾水路。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The tests of the long- and medium-range missiles did not appear to mark a significant advance in Iran's missile capability - similar ones have been tested previously.	远程和中程导弹的试射没有显示出伊朗在导弹能力方面有显著进步——它此前已经试射过类似的导弹。	试射的中远程导弹并没有表现出伊朗在导弹能力方面取得了实质性的进步,以前已经试射过类似导弹。	试射的中远程导弹并没有表现出伊朗在导弹能力方面取得了实质性的进步—早先也试射过类似的导弹。
cwmt2008	ec-news	en_zh_news_trans	en	zh	But the timing and location were clearly aimed to send a message, coming as Iran has sharply stepped up the tone of its warnings of retaliation if attacked.	但是时机和位置都清楚地传递一个信息:伊朗已经大大提高了其警告的等级,如果遭到攻击,它必将采取报复行动。	但是,时机和地点的选择给出了明确的信号:如果遭到攻击,伊朗已经大大提高了其报复警告的声音。	但是试验的时间和地点都明确地发出信号,伊朗对其遭到攻击就将反击的警告明显进一步加重了语气。
cwmt2008	ec-news	en_zh_news_trans	en	zh	This week, a top official of Iran's Revolutionary Guards, Ali Shirazi, warned Tel Aviv would be "set on fire" in any Iranian retaliation.	本周伊朗革命卫队的高级军官阿里•史拉兹警告说特拉维夫可能会在伊朗人的任何报复行动中“遭到焚烧”。	本周,伊朗革命卫队的一位高级官员阿里施瓦茨警告说,任何伊朗的报复行动都会让特拉维夫“一片火海”。	本周伊朗革命卫队的一名高级军官阿里•沙阿兹,警告在伊朗的反击中特拉维夫将会变成“一片火海。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	The tests took place amid a military exercise that Iran has been conducting in the Hormuz strait, where Tehran has threatened to block oil traffic in response to any U.S. or Israeli military action.	试射是在伊朗在霍尔木兹海峡进行的一次军事演习中进行的。德黑兰曾威胁说如果美国或以色列采取军事行动,它将封锁海峡的石油运输。	试射是在伊朗一直在霍尔木兹海峡进行的军事演习中进行的,对于美国或以色列的任何军事行动,德黑兰方面威胁封锁通过该海峡的石油运输。	导弹试射是伊朗在霍尔木兹海峡进行的一次军事演习中进行的,针对美国和以色列的军事行动,德黑兰威胁要封锁该石油通路。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Iran has long warned it would strike back for any attack against it.	伊朗一直警告说将会回击任何攻击。	伊朗一直警告它将对于任何对其的攻击进行反击。	伊朗一直警告说如果遭到攻击将会发动反击。
cwmt2008	ec-news	en_zh_news_trans	en	zh	But it has sharpened its rhetoric since Israel's military sent warplanes over the eastern Mediterranean in June for a large military exercise that U.S. officials described as a possible rehearsal for a strike on Iran's nuclear facilities.	但是,自从以色列军方在6月份向地中海东部派遣战斗机参加一个大型军事演习之后,伊朗措辞更加严厉。美国官员说以色列的这次演习可能是打击伊朗核设施的预演。	自从以色列的6月飞过东地中海采取大规模军事行动以来,美国官员描述该行动可能是打击伊朗核设施的一次演习,伊朗方面开始措辞强硬。	但是自从以色列军方六月份在一次大规模军事演习中向东地中海派出战机以后伊朗的口气明显强硬了,该次演习被美国军方称为对伊朗核设施可能进行军事打击的模拟。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Gen. Hossein Salami, the Revolutionary Guards air force commander, said Iran's war games this week - code-named "Noble Prophet" - "demonstrate our resolve and might against enemies who in recent weeks have threatened Iran with harsh language," state TV reported.	革命卫队的空军司令侯赛因•萨拉米将军说,伊朗这周称为“伟大先知”的军事演习“显示了我们反对敌人的决心和力量,他们在最近几周用刺耳的语言威胁伊朗。”国家电视台报道。	国家电视台报道,革命卫队空军司令侯赛因•萨拉米将军说,伊朗本周代号为“伟大的先知”的军事演习,“展示了我们抗击敌人的决心和力量,我们的敌人近几周以严厉的言辞威胁伊朗”。	国家电视台报道,革命卫队空军司令侯赛因•萨拉米称,伊朗本周进行的代号为“神圣先知”的军事演习,“显示了我们的决心和力量反抗最近几周来一直用强硬语言威胁伊朗的敌人。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	"Hundreds and maybe thousands of missiles are ready to be fired at specified targets," he said.	“数百颗甚至数千颗导弹已经准备好对指定目标进行打击,”他说。	他还说:“成百上千或可能成千上万的导弹都已经准备好打击具体目标。”	他说,“数以百计的、甚至是数以千计的导弹准备向指定目标发射。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	"A small part of our defense options was put on display for the world today. Our real reaction against enemy threats will be quicker and stronger."	“我们今天向世界展示的是防卫手段的一小部分。我们真正的反对敌人威胁的行动会更快更强。”	“今天,我们仅仅向世界展示了我们防御手段的一小部分。我们对敌人攻击的真正反应将会更快,更强大。”	“今天我们向世界展示了一小部分防御武器,针对敌人的威胁我们真正的反击将会更迅速、更强大。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	The West needs to "assess Iran's might accurately," he added.	西方国家需要“准确的评估伊朗的力量”,他补充说。	他补充说,西方国家需要“准确评估伊朗的力量。”	他补充说,西方需要“准确的评估伊朗的实力。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	State TV aired footage of at least six missiles being fired simultaneously, and said the barrage included a new version of the Shahab-3 missile, which officials have said has a range of 1,250 miles and is armed with a 1-ton conventional warhead.	国家电视台播放了至少六颗导弹同时发射的镜头,并说其中包括一颗新式的流星-3导弹,官方称之射程为1250英里,携带1吨的常规弹头。	国家电视台播放的画面显示至少有6枚导弹同时发射,并声称试射中包括新型流星-3导弹,官员们称该导弹的射程为1,250英里,并配有一颗重量为1吨的常规弹头。	国家电视台播放了至少六枚导弹同时发射的图像,还说这次导弹齐射包括了一种新型的流星-3型导弹,官方称这种导弹射程为1250英里并可以装有一吨的常规弹头。
cwmt2008	ec-news	en_zh_news_trans	en	zh	That would put Israel, Turkey, the Arabian peninsula, Afghanistan and Pakistan within striking distance.	这将把以色列、土耳其、阿拉伯半岛、阿富汗和巴基斯坦都覆盖在打击距离之内。	这将使得以色列、土耳其、阿拉伯半岛、阿富汗和巴基斯坦都位于打击范围之内。	这样就可以把以色列、土耳其、阿拉伯半岛、阿富汗和巴基斯坦列入打击范围之内。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The TV report did not say whether the test took place near the Hormuz strait.	电视报道没有说明试射是否在霍尔木兹海峡附近进行。	电视报道并未说明此次试射是否在霍尔木兹海峡附近进行。	电视报道并没有说该次试射是否靠近霍尔木兹海峡。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The U.S. Defense Department said it was studying the test to determine exactly what was launched and what it shows about Tehran's missile capabilities.	美国国防部说它正在研究这次试射,以便准确确定发射了哪些导弹以及显示的德黑兰的导弹能力。	美国国防部称正在研究此次试射,以准确确定试射了哪些导弹和伊朗导弹有哪些打击能力。	美国国防部称其正在研究该次试验并明确发射导弹的类型,评估德黑兰的导弹能力。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Secretary of State Condoleezza Rice called Wednesday's tests "evidence that the missile threat is not an imaginary one."	国务卿康多莉扎•赖斯称星期三的试射“表明导弹威胁不是虚构的。”	美国国务卿康多莉扎•赖斯称周三的导弹试射“证明导弹威胁并不仅仅存在想象中。”	国务卿康多莉扎.赖斯称周三的试验“证明导弹威胁并不并不只是想象出来的。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	"Those who say that there is no Iranian missile threat against which we should build a missile defense system perhaps ought to talk to the Iranians about their claims," Rice said while traveling in Sofia, Bulgaria.	“那些说没有伊朗导弹威胁、反对我们建立导弹防御系统的人应该去和伊朗谈谈,”赖斯在访问保加利亚首都索非亚时说。	“有些人声称伊朗不存在导弹威胁,而我们应针对其威胁建立导弹防御体系,也许应该就伊朗方面的要求进行谈判。”赖斯在保加利亚的索菲亚的行程中,发表了这番言论。	“那些宣称伊朗导弹威胁并不存在,并反对我们建立弹道导弹防御体系的人需要和伊朗人谈一谈,”赖斯在前往保加利亚索非亚的路上说。
cwmt2008	ec-news	en_zh_news_trans	en	zh	On Tuesday, Rice and Czech counterpart Karel Schwarzenberg signed a deal allowing the U.S. to base a missile defense shield in the Czech Republic.	星期二赖斯和捷克外长卡雷尔•施瓦岑贝格签署了一份协议,允许美国在捷克共和国境内建立导弹防御基地。	周二,赖斯和捷克外长卡雷尔•施瓦岑贝格签署协定,允许美国在捷克共和国建立一个导弹防御站。	本周二赖斯和捷克外长卡雷尔•施瓦岑贝格签署了一项协议允许美国在捷克建立导弹防御基地。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Defense Secretary Robert Gates said the test bolsters the U.S. argument that Tehran is a threat and a missile defense system is needed in Europe.	国防部长罗伯特•盖茨说伊朗的试射支持了美国认为德黑兰是威胁的观点,欧洲需要导弹防御体系。	国防部长罗伯特•盖茨说,此次试射支持了美国认为伊朗是一个有威胁的国家,并且需要在欧洲建立导弹防御体系的论断。	国防部长罗伯特.盖茨称该次试验支持了美国的观点,德黑兰是一个威胁,欧洲需要弹道导弹防御系统。
cwmt2008	ec-news	en_zh_news_trans	en	zh	A White House spokesman called the tests "completely inconsistent with Iran's obligations to the world" and said they further isolate the country.	白宫发言人称试射“完全违背了伊朗对世界的责任”,并说他们要进一步孤立这个国家。	白宫发言人称此次试射“完全背离了伊朗对世界的承诺”,并且说他们进一步孤立了这个国家。	白宫一位发言人称该试验“完全背离了伊朗对国际社会的承诺”,称他们将进一步孤立这个国家。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Iran should "refrain from further missile tests if they truly seek to gain the trust of the world," said Gordon Johndroe, spokesman for the National Security Council, speaking from Japan where President Bush is attending the Group of Eight summit.	伊朗应该“停止进一步的导弹试验,如果他们真的想获得世界的信任,”美国国家安全委员会发言人戈登•约翰德罗在日本说。总统布什正在日本参加八国峰会。	国家安全委员会发言人戈登•约翰德罗在日本说,“如果伊朗真正想获得国际社会的信任”,应该“制止进一步的导弹试射。”布什总统正在日本参加八国集团峰会。	如果伊朗“真正想获得国际社会的信任就应该停止进一步的导弹试验,”联合国安理会发言人戈登•约翰德罗在日本说,而布什总统正在这里参加八国集团峰会。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Democratic presidential candidate Barack Obama said Iran's missile tests highlight the need for direct diplomacy as well as tougher threats of economic sanctions and strong incentives to persuade Tehran to change its behavior.	民主党总统候选人巴拉克•奥巴马说伊朗的导弹试射凸显了更严厉的经济制裁威胁、利用强有力的刺激来说服德黑兰改变其行为和直接外交的必要性。	民主党总统候选人巴拉克•奥巴玛说,伊朗的导弹试射强调了直接外交的必要性,以及对经济制裁的更大威胁和劝说伊朗政府改变其行为的强烈动机的必要性。	民主党总统候选人巴拉克•奥巴马称伊朗的导弹试验显示有必要进行直接的外交谈判,以及进行更严厉的经济制裁威胁,劝说德黑兰改变其做法。
cwmt2008	ec-news	en_zh_news_trans	en	zh	John McCain, the Republican seeking the presidency, said the tests demonstrate a need for effective missile defense, including missile defense in Europe and the defense system the U.S. plans with the Czech Republic and Poland.	谋求总统任职的共和党人约翰•麦凯恩说,试射显示了有效导弹防御的必要性,包括欧洲的导弹防御和美国与捷克和波兰计划的防御系统。	共和党总统候选人约翰•麦凯恩说,此次试射证明了建立有效的导弹防御体系的需要,包括建立欧洲导弹防御体系和美国与捷克共和国和波兰规划的防御体系。	共和党总统候选人约翰•麦凯恩称,试验表明需要建立更有效的导弹防御体系,包括欧洲的导弹防御体系以及美国计划与捷克和波兰共同建立的防御体系。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Oil prices rose Wednesday on news of the tests, along with a U.S. government report showing crude stockpiles fell more than expected.	星期三油价因为这次试射而上涨,同时美国政府的报告显示原油库存下降超过预期。	鉴于此试射消息,周三油价上升,同时美国政府报告显示原油库存下降超过预期。	试射导弹的消息一经公布周三石油价格立刻上涨,美国政府报告显示石油储备比预计的下降很多。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Light, sweet crude for August delivery rose $1.50 to $137.54 a barrel in early afternoon trading on the New York Mercantile Exchange.	在美国商业交易所下午早些时候,8月份低硫轻质原油交货价上涨了1.50美元,达到每桶137.54美元。	纽约商品交易所午后交易显示,八月交货的轻质、低硫原油价格上升1.50美元,达到每桶137.54美元。	下午早些时候在纽约商品交易所交易的八月份交付的轻质原油价格上涨了1.5美元到每桶137.54美元。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Israeli defense officials said there were no major surprises in the latest Iranian missile tests.	以色列国防官员称对最近这次伊朗导弹试射并不感到奇怪。	以色列国防官员称,最近伊朗试射中没有什么大的惊人之处。	以色列国防部官员称对伊朗最近进行的导弹试验并不感到奇怪。
cwmt2008	ec-news	en_zh_news_trans	en	zh	The officials said they appeared to be more of an exercise in psychological warfare than a breakthrough in military technology.	这些官员说他们看上去更像是是心理战演习,而不是军事技术的突破。	官员们称,这更象是一次心理战的演习,而非军事技术上的突破。	官员称与其说这是军事技术上的突破不如说其更像一个心理战演习。
cwmt2008	ec-news	en_zh_news_trans	en	zh	"Israel does not desire hostility and conflict with Iran," Israeli government spokesman Mark Regev said.	“以色列并不希望与伊朗敌对和发生冲突,”以色列政府发言人马克•雷格夫说。	以色列政府发言人马克•雷格夫说:“以色列不想与伊朗产生敌视和冲突。”	“以色列并不想与伊朗保持敌对或发生冲突,”以色列政府发言人马克•雷吉夫说。
cwmt2008	ec-news	en_zh_news_trans	en	zh	"But it is clear that the Iranian nuclear program and the Iranian ballistic missile program is a matter of grave concern."	“但是很明显伊朗的核计划和弹道飞弹计划引起我们极大的关注。”	“但是,很明显伊朗的核计划和伊朗的弹道导弹计划是一个很严重的问题。”	“但是事实很清楚伊朗的核项目以及伊朗的弹道导弹项目值得严重关注。”
cwmt2008	ec-news	en_zh_news_trans	en	zh	The test could also be aimed to show the West there cannot be a military solution to the standoff with Iran over its nuclear ambitions.	试射还可能是向西方显示在与伊朗核野心的较量中,不可能有军事解决方案。	试射还想向西方国家表明,打消伊朗的核计划,不可能有一个军事解决方案。	伊朗试射导弹的目的也可能是向西方显示军事解决方案并不是让伊朗中止其核计划的手段。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Iran denies U.S. accusations it seeks to build nuclear weapons, and earlier this week it sent a response to a Western package of economic incentives aimed at pushing it to halt uranium enrichment.	伊朗否认了美国对其寻求建立核武器的指控,这周早些时候它回应了西方针对中止其铀浓缩的经济鼓励一揽子方案。	伊朗否认美国对其谋求制造核武器指控,本周早些时候,它对西方的一揽子经济激励计划作出回应,该计划目标是促使伊朗停止其铀浓缩活动。	伊朗否定了美国对其制造核武器的指责,本周早些时候伊朗对西方针对其鼓励其停止铀浓缩活动提供经济援助一揽子方案做出了回应。
cwmt2008	ec-news	en_zh_news_trans	en	zh	EU officials have said they are still evaluating the response, but Tehran has insisted it will not suspend enrichment.	欧盟官员说他们仍然在评估该回应,但是德黑兰坚持不会中止铀浓缩计划。	欧盟官员称他们仍然在评估伊朗的回应,但德黑兰仍坚持它不会中止铀浓缩活动。	欧盟官员称他们正在评估这个回应,但是德黑兰坚持其不会中止铀浓缩活动。
cwmt2008	ec-news	en_zh_news_trans	en	zh	Iranian leaders have said they don't believe the U.S. or Israel will attack, citing U.S. problems in Iraq and the effect on already soaring oil prices.	伊朗领导人说他们不相信美国或以色列会攻击他们,并引用美国在伊拉克的种种问题以及对已经飙升的油价影响。	伊朗领导人曾说他们不相信美国或以色列会攻击伊朗,他们引用了美国在伊拉克所面临的问题和这些问题对油价飙升的影响。	伊朗领导人已经宣称他们不相信美国和以色列会实行军事打击,并援引了美国的伊拉克问题以及油价飙升带来的后果。
