datasource	domain	setid	srclang	trglang	src	ref1	ref2	ref3
cwmt2009	ec-news	en_zh_news_trans	en	zh	With it's Office 2003 software suite, Microsoft won the hearts and minds of businesses at a time when most companies were transitioning to digital productivity tools.	随着Office 2003软件包的出现,大多数公司开始采用数字化的生产工具,微软曾一度赢得了商务人士的心。	当绝大多数企业正在转向数字生产力工具时,微软借助办公软件2003软件组赢得了广大企业的身心。	因为Office 2003软件,微软一举收获了众多商业用户的心,当时不少公司转向这一数字化生产力工具。
cwmt2009	ec-news	en_zh_news_trans	en	zh	But in its latest--and only--offering for Vista, Office 2007, Microsoft tweaked the flow and feeling of the software's user interface, presumably to make the software easier for casual users.	然而,也许是为了使软件更容易被普通用户使用,在其最新并仅提供给Vista的Office 2007中,微软调整了流程和软件用户界面的感觉。	但是为远景操作系统提供的最新的-也是唯一的-办公软件2007中,微软调整了软件的用户界面流程和感觉,大概是想使软件的普通用户使用起来更容易。	然而在远景专用的Office 2007中,微软更改了它的流程和软件用户界面设计,大概是为了让个人用户使用起来更方便。
cwmt2009	ec-news	en_zh_news_trans	en	zh	For those fluent in Excel, however, learning Office on Vista is like being forced to speak a new dialect.	对于那些精通Excel的人而言,学习Vista办公操作如同是被迫讲新的方言。		但是,对于那些熟练使用Excel的用户而言,学习远景操作系统上的办公软件就像是被迫学习一种新的方言。	但对于那些习惯了使用Excel的人来说,学习远景系统中的Office操作,就像被人强迫说一门新的方言一样别扭。
cwmt2009	ec-news	en_zh_news_trans	en	zh	The differences are perhaps nuanced for most--keystrokes and navigational stuff, mostly--but not for a generation of users who have stared the same interface for a decade.	细微差别也许是按键和导航的差异,主要但不全是为了这些盯着同一界面盯了十年的用户。	对于按键和导航键等等绝大多数工具而言,差异或许很小,但对那些使用同一种界面已经有10年的一代用户而言就不一样了。	这些改变也许在那些经常使用键盘和导航的人看来是微不足道的,但对大多数同样界面用了上十年的用户来说并非如此。
cwmt2009	ec-news	en_zh_news_trans	en	zh	A financial guru tells me that you'd be hard-pressed to find a major corporation that has made the switch to the newer version of Office, though Microsoft says older versions are no longer available for retail sale.	一位金融大师表示,尽管微软表示旧版本不再进行零售,却仍然很难找到一家大公司转换到新版的Office。		一位金融界的权威人士告诉我说,虽然微软说旧版本的办公软件已经不再零售了,但是你很难发现一家重要企业已经转向新版的软件,	一位金融业的领导人告诉我,你难以看到一家大公司完成了新Office版本的换代,虽然这时微软宣布,旧版本不再零售。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Google has adopted the opposite approach with its online Spreadsheets product, taking a vanilla software offering and making it increasingly more sophisticated.	谷歌采用相反的做法来推广其在线电子表格产品。它使用香草软件来提供,并使其变得先进。		谷歌对它的在线电子数据表产品采取了截然相反的措施,采用了一款平凡的软件,并将它变得越来越复杂。	而谷歌在推出它的在线电子表格产品时则反其道而行之,先是引入了香草软件平台,然后再让它更成熟和完善。
cwmt2009	ec-news	en_zh_news_trans	en	zh	The introduction of Google Apps Script is a big deal, but so too was Google's announcement of its "Secure Data Connector" earlier this year.	谷歌应用服务脚本的引进是一个大问题。但就在今年早些时候,谷歌宣推出其“安全数据连接器”时也面临过同样难题。		谷歌应用软件脚本的引进是非常重要的大事件,谷歌在今年早些时候发布其“安全数据连接器”也是如此。	谷歌应用服务的推出是一次大手笔的行动,谷歌今年早些时候还宣布了“安全数据连接器”的问世。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Secure Data Connector is the glue that secures local, on-premise data with the Google Apps data hosted in the cloud.	安全的数据连接器如同胶水一样,确保云计算机中的局部、前端数据及谷歌应用服务数据安全。	安全数据连接器是保护本地数据连接托管的谷歌应用程序数据安全的粘合剂。	安全数码连接器是确保本地预制数据与云中内置的谷歌应用服务数据实现无缝集成的粘合剂。
cwmt2009	ec-news	en_zh_news_trans	en	zh	It allows enterprises to get a piece of information from here to there without worrying about some hacker standing in between the transfer.	它允许企业从这里到那里获得某条信息,而不必担心黑客的存在。		该产品使得企业可以从一处向另一处传递数据,而不必担心在传输过程中有黑客侵入。	企业可以从这里获取信息而无需担心传递过程中遭遇黑客袭击。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Financial types are likely still spooked by the nebulous idea of posting their data on the Internet and storing it in "the clouds," but SDC is enough to allay most of those fears.	欲将数据贴于因特网上并将其存储在云计算机内的朦胧想法,很可能影响财政类型,而SDC足以消除大多数人的担忧。	对于将数据记录在因特网并存储在“云层中”,金融企业很可能只有模糊的概念,因此会大吃一惊,但是安全数据连接器足以消除这些担忧。	金融用户也许仍对将自己的数据放到互联网且储存到所谓的“云”里这样模糊的概念不放心,然而安全数据连接器能够大大减轻这类忧虑。
cwmt2009	ec-news	en_zh_news_trans	en	zh	While it's perhaps still true that Google Spreadsheets isn't yet wearing away at Microsoft's plush business software business, it's becoming an increasing possibility.	或许谷歌电子表格尚未脱离微软的商务软件,但这已变得越来越有可能。	谷歌的电子数据表尚不能与微软豪华的软件业务抗衡,这是事实,但是这个可能性越来越大了。	或许谷歌电子表格目前还无法对微软近乎垄断的商用软件业务构成冲击,但这一天指日可待。
cwmt2009	ec-news	en_zh_news_trans	en	zh	For those who speak Excel, without secure data connections and scripted macros, Google couldn't even be part of the conversation.	对于那些使用Excel、并且没有可靠的数据连接和脚本宏的用户,谷歌甚至不会介入。		对于那些以Excel为语言的人而言,如果没有安全的数据链接和可改编的宏,谷歌甚至不能成为谈话的一部分。	没有安全数据连接和脚本宏命令,在别人对Excel品头论足时,谷歌甚至都没有话语权。
cwmt2009	ec-news	en_zh_news_trans	en	zh	A Time For AI 	人工智能时代	人工智能的时代到了	一个人工智能的时代
cwmt2009	ec-news	en_zh_news_trans	en	zh	Artificial intelligence, long considered obscure and unmonetizable, is starting to find its groove.	一直都被认为是晦涩而且不能赢利的人工智能现在正开始步入其最佳阶段。		很长一段时间以来,人工智能一直被认为是模糊的不能货币化的,但是现在开始找到自己的货币化途径了。	一直被认为是概念模糊、价值边缘化的人工智能,如今已逐渐找到了自己的出路。
cwmt2009	ec-news	en_zh_news_trans	en	zh	For the longest time, artificial intelligence has remained in the domain of academics, considered untouchable by investor types.	长期以来,人工智能一直局限于学术领域,不在投资型人士的考虑之列。	在很长的一段时间里,人工智能一直保持在学术研究领域,被投资人认为是不可触摸的。	很长一段时间,人工智能都局限在学术领域,在投资者眼里是那么地可望而不可及。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Increasingly, though, this somewhat esoteric science is finding its way into crisp business applications that translate into hard dollars.	但是,这门有点深奥的科学逐渐进入了干脆利落的商业应用领域,转换成了实实在在的美元。		但是,这项有些深奥的科学慢慢地在商用业务应用中找到自己的位置,转化为实实在在的硬钱。	然而,这种看似深奥的科学正逐渐找到透过新的商业应用转变为货真价实的生产力的道路。
cwmt2009	ec-news	en_zh_news_trans	en	zh	I have always considered the concept of a personal assistant--a digital servant of sorts who takes care of all my repetitive activities--extremely attractive.	我一直都在考虑私人助理这一想法——某种数字佣人,来照料我所有的重复性的工作——这一想法实在太有吸引力了。	我一直认为个人助理的概念-管理我各种各样重复性活动的数字仆人-非常具有吸引力。	我经常都觉得个人助理理念的提出真是太棒了,这种全方位的数码服务工具将我日常需要重复的事情打理得有条不紊。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Recently, I met another crazy entrepreneur who has a surprisingly similar view of AI.	最近,我遇见了另一名狂热的企业家。令人吃惊的是,他对人工智能也有相似的观点。	最近,我遇见了另一个疯狂的企业家,他对人工智能有着与我惊人相似的观点。	最近,我遇见了另一位对人工智能有着惊人相似的观点的狂热企业家。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Patrick Grady, chief executive of Rearden Commerce, has been enchanted by the idea of a personal digital assistant ever since the early 1990s when he invested in General Magic, a company incubated inside Apple and later spun off.	从二十世纪九十年代初开始,瑞尔登商务公司的首席执行官帕特里克·格雷迪就一直被私人数字助理的想法所吸引。那时他正在投资通用魔法公司,这家公司孵化于苹果公司,后来从苹果公司分离出来了。		瑞尔登商务公司的首席执行官帕特里克·格雷迪,自从20世纪90年代就对个人数字助理这一概念着迷,当时他投资于综合魔术公司。该公司孕育于苹果公司内部,之后分离出来。	帕特里克·格雷迪,瑞尔登商务公司首席执行官,自1990年注资通用魔力公司起他便对个人数码助理的理念着了魔,通用魔力公司是由苹果内部诞生后来脱离单飞的一家公司。
cwmt2009	ec-news	en_zh_news_trans	en	zh	General Magic pioneered the concept of a "personal intelligent communicator" with roughly the same notion of an AI-based intelligent device.	综合魔术公司是与基于人工智能的智能设施相类似概念的“私人智能通讯器”概念的先行者。		综合魔术公司是“个人智能通讯工具”概念的先驱,与基于人工智能的智能装置是类似的概念。	通用魔力公司率先提出了“个人智能通信器”的概念,大致与基于人工智能的智能设备理念相同。
cwmt2009	ec-news	en_zh_news_trans	en	zh	That work was a precursor to what later became the PDA, and has today evolved into the smart phone.	它是后来的掌上电脑的先驱。现在,它已演变成智能通讯手机。	那是后来个人数字助理的先驱,如今已经进化为智能手机。	那是一项先驱性质的工作,它后来演变成为个人数码助理(掌上电脑),再进一步发展到今天的智能电话。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Through the years, though, the path of entrepreneurship has been littered with failed experiments in commercializing AI.	虽然,这些年来创业之路上充满了人工智能商业化试验失败的经验。	虽然在这些年里,人工智能商业化的创业道路上充满了失败的试验。	然而这些年,它的商业化道路走得有些磕磕绊绊,商业人工智能尝试失败的案例比比皆是。
cwmt2009	ec-news	en_zh_news_trans	en	zh	But it seems that a change is in the air.	但是开起来,改变一触即发。		但是,看起来一个变化正在发生。	但我们正看到一些转机。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Grady's Rearden Commerce is certainly one of the most prominent flag-bearers of AI applications that are making good on the long-time promise.	在正在兑现长期承诺的人工智能应用方面,格雷迪的瑞尔登商务公司当仁不让的是最突出的旗手之一。		格雷迪的瑞尔登商务公司当然算是人工智能应用最卓越的旗手,在长期承诺上做的很好。	格雷迪的瑞尔登商务公司无疑是人工智能应用领域最优秀的旗手之一,它有望实现人工智能的长期前景。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Simply put, Rearden Commerce offers a platform for managing business travel and services procurement for "prosumers" (professionals who are also consumers at work) in an automated mode, the same way a personal secretary would. Book air tickets. Reserve hotel rooms. Make dinner reservations. Get event tickets. File expense reports. So on and so forth.	简单地说,瑞尔登商务公司像私人秘书那样以自动化模式为“产销者”(工作时也是消费者的职业人士)提供一个平台供其管理商务旅行及采购服务,如机票的定购、饭店房间的预定、晚餐桌位的预定、活动门票的购买以及开支报告的归档等等。	简单来说,瑞尔登商务公司为“生产型消费者”(专业人士,在工作中同时也是消费者)管理商务旅行和服务采购提供一个自动化模式的平台,就像一个私人秘书所做的一样。订机票、预定酒店、预定晚餐、获得事件门票、准备提交消费报告,如此等等。	简单来说就是,瑞尔登商务公司为“自助消费者”(指以专家身份参与生产的消费者)提供了一个管理商务旅行和服务采购的自动化平台,就像私人秘书所做的工作一样。订机票,订房间,订餐厅,订活动客票,整理开支报告等等。
cwmt2009	ec-news	en_zh_news_trans	en	zh	The company has raised $200 million in venture capital, and has partnerships with American Express and Chase.	公司已筹措到2亿美元的风险资本,并与美国运通公司和大通公司建立了合伙关系。	公司筹集了2亿美元的风险资本,并与美国运通和大通合作。	公司已经筹集到了2亿美元的风险投资,并同美国运通和大通公司结成了合作关系。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"If you go back nine quarters, we had 12 customers and tens of thousands of users. Today we have well over 4,000 corporations; more than half of that is from American Express. We now have 2.5 million prosumer knowledge workers on the network, and that is before we go live with Chase," boasts Grady.	“九个季度前,我们有12家客户和数万名用户。今天我们有4000多家公司,它们大部分来自美国运通公司。我们现在在网络上有250万名拥有 “产销者”知识的员工,这是在和大通公司合作之前的事了,”格雷迪自豪地说。	格雷迪自夸说:“如果你回到九个季度之前,我们只有12个客户和几万名用户。如今,我们有4000多家企业,超过半数来自美国运通。现在我们网络上有250万名生产型消费者知识工作者,这是我们与大通合作之前的数字。”	“9个季度以前,我们还只有12家客户,数万名用户。现在,我们已经发展了超过4,000家企业客户;其中一半多来自美国运通。我们的互联网上现有250万自助消费者用户,这还是和大通达成合作意向之前的数字,”格雷迪无不自豪地对我们说。
cwmt2009	ec-news	en_zh_news_trans	en	zh	But it's a boast with substance: Rearden has clearly managed to monetize his AI vision at a significant scale by bringing under one umbrella a vast network of merchants and providers and then negotiating discounts as well as enforcing policies on behalf of its client corporations.	但是,他完全有理由感到自豪:瑞尔登显然已成功地将人工智能的幻想转化成实实在在的货币,他将庞大的商人和供货商网络集中在其旗下,并代表企业客户与这些商人和供货商协商折扣及执行政策。	但是他的自夸是建立在事实基础上的:无疑瑞尔登已经在很大规模上将其人工智能构想货币化,通过将大量的商户和提供商纳入同一个巨大网络,然后代表其客户企业谈判折扣以及执行政策。	不过这样的自豪是有事实支撑的:瑞尔登真正成功地借用商家和供应商的大网,实现了自身人工智能设想的商业运作,然后再代表客户公司就折扣和硬性条款问题去进行谈判。
cwmt2009	ec-news	en_zh_news_trans	en	zh	What's the revenue model?	它的赢利模式是什么呢?		收入模式是什么?	那么它的收入模式又是怎样的呢?
cwmt2009	ec-news	en_zh_news_trans	en	zh	Grady explains: "In the enterprise and higher end mid-market B2B, we charge a subscription amount based upon the amount of spend a company puts through our system and how much they save.	格雷迪解释说:“在企业和更高端的企业对企业的中端市场中,我们根据公司在我们系统上所花费的钱数和他们节省的钱数收取费用。		格雷迪解释说:“在企业和更高端的中间市场B2B,我们根据一个公司通过我们的系统支付的金额和节省的金额收取一定的费用。	格雷迪解释道:“在企业和高端中间市场的B2B交易中,我们会根据该公司通过我方系统消费的数额及他们节省的费用来收取一定的订金。
cwmt2009	ec-news	en_zh_news_trans	en	zh	We try to deliver roughly a 10x cash-on-cash annual return.	我们力争实现大约10倍的现金年回报率。		我们努力实现每年大约10倍的现金收益。	我们一般按现金流年回报率的10倍来收费。
cwmt2009	ec-news	en_zh_news_trans	en	zh	If we are going to save you $20 million, we would like to get a couple of million dollars a year from you.	如果我们为您节约了2000万美元,我们希望一年能从您那得到约200万美元。 	如果我们为你节省了2000万美元,我们可能每年要向你收取两百万美元的费用。	如果我们帮你节省了2000万美元,那么我们一年将从你那里收取几百万的费用。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"On the back end, we receive transaction revenue from the merchants and suppliers where there is not an existing relationship," Grady continues.	“在后端,我们从商人和供应商那收取交易费,他们没有与别的公司建立现有的关系,”格雷迪继续说。	格雷迪继续说:“在后端,我们从没有既定关系的商户和供应商那儿收取交易收入。”	“另一方面,我们也从那些过去没有建立合作关系的商家和供应商处提取交易收入,”格雷迪继续道。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"If a new customer has an existing relationship with FedEx, we do not get involved."	“如果新客户与联邦快递已建立合作关系,我们就不再介入。”	“如果一个新客户已经与联邦快递建立了关系,我们就不会介入。”	“假如一个新用户和联邦快递已经有了合作关系,我们则无须介入。”
cwmt2009	ec-news	en_zh_news_trans	en	zh	Rearden also aims to cater to the SME market.	瑞尔登也致力于满足中小企业市场的需求。		瑞尔登还计划满足中小企业市场的需求。	与此同时,瑞尔登还瞄准了中小企业市场。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"When you get to the small-business market, things change. Small businesses do not have the same buying power as larger businesses. We negotiate significant discounts that you will never get on your own, pass most of that on to you and also take a piece for ourselves."	 “当你进入小企业市场,情况就不同了。小企业不具备大企业的购买力。我们能通过协商争取到小企业自己无法得到的更大折扣,将大部分好处转到你们的手上,并留下我们自己的份额。”		“当你进入小企业市场时,情况就变了。小企业的购买力与大企业不同。我们获得的重大折扣是你自己不可能获得的,我们将折扣的绝大部分转给你,并且自己留一部分。”	“当你进入小企业市场时,情况就不同了。小企业不具备大企业那么大的购买力。我们可以为你争取到你自己拿不到的较大折扣,大部分省下的钱归你,当然我们自己也会留一部分。”
cwmt2009	ec-news	en_zh_news_trans	en	zh	Next stop: taking the platform to consumers.	下一步:将这一平台带给消费者。		下一步:为消费者搭建平台	下一步:开放用户平台。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"We are going live in the consumer space in a couple of months with Chase and their consumer card members. It will be the Chase brand powered by Rearden Commerce, just like we power American Express and other brands. That will be a combination of contextual advertising revenue and transaction revenue share. Partners such as American Express and Chase pay us for the right to distribute our product."	“我们将和大通公司及其信用卡顾客在顾客空间合作几个月。这将由瑞尔登商务来推广大通品牌,就像我们推广美国运通和其它品牌一样。这是互相互关联的广告收益和交易费收益的结合。像美国运通公司和大通公司这样的合伙人为获得分销我们产品的权利支付费用。”		“几个月之后,我们将进入大通及其消费卡成员的消费者空间。这将是大通品牌产品,由瑞尔登商务公司提供支持,就像我们支持美国运通和其他品牌一样。这将产生内容关联广告收入和交易收入分成。美国运通和大通这样的合作伙伴向我们付款购买销售我们的产品的权利。”	“未来几个月里我们将为大通及其消费卡用户开通用户空间。它会以大通的品牌形象出现,瑞尔登商务负责运作,就像我们为美国运通和其他品牌做的那样。届时我们将享有来自页面的广告收入和交易收入提成。像美国运通和大通这样的合作伙伴还允许我们在上面发布自己的产品消息作为回报。”
cwmt2009	ec-news	en_zh_news_trans	en	zh	In my January 2008 column, "Connecting You With Your Intimate Bot," I wrote: 	我在2008年1月的专栏“将你连接到你亲密的机器人程序”中写道: 	在我的2008年1月专栏中,我写到:“与你的私人机器人连接。”	在我2008年1月的专栏里,我这样写道:“与你的亲密机器人朋友相会,”
cwmt2009	ec-news	en_zh_news_trans	en	zh	"In a Web 3.0 world, then, a personalized travel agent will help you find and book a highly customized itinerary, leveraging all the power of previous generations of Web technology--searching (both generic and vertical), community building, content and commerce. That's how I get Web 3.0=(4C+P+VS)--the sum of content, commerce, community and context, with personalization and vertical search.	“在网络 3.0世界,私人旅行代理将帮你找到并预定高度用户化的路线,大大提升以往各代网络技术的能力——搜索(普通的和垂直的)、社区建筑、内容和商务。这就是我怎么得出网络3.0=(4C+P+VS)的——内容、商业、社区和背景及个性化和垂直搜索的总和。		“在一个Web3.0世界里,那么,一个私人化的旅行代理帮助你找到并预定高度个性化的路线,利用此前各代的所有网络技术力量-搜索(普通搜索和垂直搜索)、社区建立、内容和商务。这就是我如何得出Web3.0=(4C+P+VS)-内容、商务、社区和背景,以及个性化和垂直搜索。	“Web 3.0的世界里,在这里,个性化旅行代理将助您找到和预订真正个性化的行程,它充分利用了前代网络技术的所有功能——搜索(普通搜索和垂直搜索)、社区组建、内容和商务。我这样概括它:Web 3.0=(4C+P+VS)——即内容、商务、社区、情景以及个性化和垂直搜索的结合。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"This is complex technology, requiring sophisticated artificial-intelligence algorithms.	“这是复杂的技术,要求精密的人工智能运算法则。”	“这是综合技术,要求复杂的人工智能算法。”	“这是一项复杂的技术,需要高级的人工智能算法。
cwmt2009	ec-news	en_zh_news_trans	en	zh	After all, your Web 3.0 travel agent will not be a "person" but a "bot," or intelligent agent.	归根结底,你的网络3.0旅行代理不是一个“人”,而是一台“机器人”或者说是智能代理。	毕竟你的Web3.0旅行社不是一个“人”,而是一台“机器人”,或者说智能代理人。	毕竟,你的Web 3.0旅行代理不是真正的“人”而是一个“机器人”,或智能代理。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"But I suspect you will like your travel bot. And your career bot. And your shopping bot."	“但是我想,你会喜欢你的旅行机器人、职业机器人及购物机器人。”		“但是我怀疑你会喜欢你的旅行机器人。你的职业机器人、购物机器人。”	“但我猜想你会喜欢上你的旅行机器人。还有你的事业机器人,你的购物机器人。”
cwmt2009	ec-news	en_zh_news_trans	en	zh	For the moment, Rearden's bot seems to be the closest to this idea, although Patrick Grady has aspirations of delivering a great deal more in terms of personalization as part of the Rearden Personal Assistant platform--a dream that is at the same time far-fetched and oddly within reach.	目前,虽然帕特里克·格雷迪渴望在瑞尔登私人助理平台个性化方面传递更多——一个难以实现又出人意料可以实现的梦想,但是,瑞尔登商务的机器人看上去距这一观点最近	目前,瑞尔登的机器人看起来最接近这个概念,虽然帕特里克·格雷迪渴望在个性化方面传递更多服务,作为瑞尔登个人助理平台服务的一部分这是一个牵强的、虽然很奇怪但同时也是能够实现的梦想。	眼下,瑞尔登的机器人似乎是最接近这一理念的产品了,然而作为瑞尔登个人助理平台的特征之一,帕特里克·格雷迪还想让其在个性化方面实现更大的突破——不过这个梦想看起来有些遥远和难以实现。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Finally. 	最后。		最终一定会实现。	最后。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Sramana Mitra is a technology entrepreneur and strategy consultant in Silicon Valley.	沙门·麦卓是硅谷的一名技术企业家和战略咨询师。	斯拉玛娜·米特拉是硅谷的技术企业家和战略顾问。	斯拉玛娜·米特拉是一位来自硅谷的技术企业家和战略顾问。
cwmt2009	ec-news	en_zh_news_trans	en	zh	She has founded three companies and writes a business blog, Sramana Mitra on Strategy.	她成立了三家公司并在写一个商业博客——沙门·麦卓论策略。		她成立了三家企业,并写商业博客斯拉玛娜·米特拉的战略谈。	她已经创建了三家公司并撰写了一个商业博客《斯拉玛娜·米特拉战略》。
cwmt2009	ec-news	en_zh_news_trans	en	zh	She has a master's degree in electrical engineering and computer science from the Massachusetts Institute of Technology.	她拥有麻省理工学院的电力工程和计算机科学的硕士学位。	她持有麻省理工学院的电子工程和计算机硕士学位。	她拥有麻省理工学院电机工程和计算机科学硕士学位。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Her first book, Entrepreneur Journeys (Volume One), is available from Amazon.com, as is her second book, Bootstrapping, Weapon Of Mass Reconstruction.	就像她的第二本书《步步为营——大规模重建的武器》一样,她的第一本书《企业家之路》(第一卷)在Amazon.com也能买到。		她的第一本书《企业家之旅》(卷一)、以及她的第二本书《步步为营:大规模重建的武器》在亚马逊网上书店有售。	她的第一本书《企业家旅途(第一卷)》,以及第二本书《步步为营,全面复兴的武器》可参见Amazon.com。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Manchester United's Cristiano Ronaldo remains target for Real Madrid	曼联队的克里斯蒂亚诺·罗纳尔多仍是皇家马德里队的目标。	曼联的克里斯蒂亚诺·罗纳尔多依然是皇家马德里的目标	曼彻斯特联队的克里斯蒂亚诺·罗纳尔多仍是皇家马德里招募的对象
cwmt2009	ec-news	en_zh_news_trans	en	zh	Florentino Perez has once again stirred up trouble between Real Madrid and Manchester United by suggesting the Spanish club will make a substantial offer for Cristiano Ronaldo this summer. 	今年夏天,弗洛伦蒂诺·佩雷斯说,西班牙的皇家马德里队将给克里斯蒂亚诺·罗纳尔多出高价,这再次挑起了皇家马德里队和曼联队之间的麻烦。		弗洛伦蒂诺·佩雷斯再次挑起皇家马德里和曼联之间的纠纷。他建议西班牙俱乐部在这个夏季向克里斯蒂亚诺·罗纳尔多开出高额的转会费。	佩雷斯·弗洛伦蒂诺暗示西班牙皇家马德里足球俱乐部将在今年夏天高价收购克里斯蒂亚诺·罗纳尔多,此言一出再次在皇家马德里和曼彻斯特联队两队中掀起千层浪。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Perez is the overwhelming favourite to return to the president's post he held from 2000-06 and could be installed as early as Monday, without the need for elections, if no other candidates step forward before the May 31 deadline. 	佩雷斯是回到他2000年6月起担任的主席一职的最大热门。如果在5月31日的最终期限前,没有其他候选人出现的话,他就无须竞选,最早在周一就可就职。		佩雷斯是重返皇马主席职位的热门人选。他曾在2000-2006年间担任此职务。如果在5月31日最终期限之前没有其他候选人出现,那么就不需要选举,他最早周一就可以就职。	佩雷斯自2000年6月之后再度以压倒性优势荣登主席宝座,如果到5月31日的截止日期仍无其他候选人参加,佩雷斯就可以在周一时不经选举直接出任。
cwmt2009	ec-news	en_zh_news_trans	en	zh	Recent reports claimed Ronaldo had dropped down Perez's shopping list, with Kaka and Franck Ribery now his No 1 targets. 	最近的报道声称,罗纳尔多已经拒绝了佩雷斯的购买,现在卡卡和弗朗克·里百利是他的头号目标。		最近的报道称罗纳尔多已经从佩雷斯的购买名单上撤下来了,而卡卡和弗兰克·里贝里现在是他的头号目标。	最近有报道称,罗纳尔多已经被佩雷斯从球员引进名单中剔除,卡卡和弗兰克·里贝里现在是他的首选目标。
cwmt2009	ec-news	en_zh_news_trans	en	zh	However, when asked whether Real were still interested in signing the 24-year-old, Perez told Marca: "He's also a player that would be very good if he came to Real Madrid. What I know is what I've read, that there is an agreement by means of which he would come for £80 million..."	不管怎样,当问到皇马是否仍然对签约这位24岁的球员感兴趣时,佩雷斯告诉《马卡报》说:“如果他来皇家马德里队,会是名非常好的队员。据我所知,根据协议,他会以8000万英镑的价格过来……”		但是,当问到皇马是否仍然有兴趣签入这位24岁的球员时,佩雷斯告诉《马卡》说:“如果他加入皇马,他也是一位非常优秀的球员。我所知道的是我看到的,就是有个协议,根据该协议,他可能要8000万英镑……”。	然而,当问道皇家马德里是否仍有兴趣签下这位24岁的超级球星时,佩雷斯告诉《马卡报》:“如果他能加入皇家马德里,也将会是一名非常出色的球员。我现在所了解的是之前看到的报道称,有一份协议显示他的转会费需要8000万英镑……”
cwmt2009	ec-news	en_zh_news_trans	en	zh	Asked if he would pay that amount, Perez added: "Next week we will look at the numbers and nobody should doubt that we are going to design with our sporting advisors a spectacular project."	当问到他是否会付那么高的价格时,佩雷斯补充说:“下周我们将研究一下数目问题,没有人会怀疑我们将和运动顾问一起设计一项惊人的项目。”		当问到他是否会支付这么高的费用时,佩雷斯补充到:“下周我们将考虑这些数字。没有人应质疑我们正在与体育顾问一起设计一个壮观的计划。”	当问及他是否愿意出那么多钱时,佩雷斯补充道:“下周我们将就这些数字展开讨论,并且毫无疑问,我们将与我们的体育顾问一道拿出一个漂亮的方案。”
cwmt2009	ec-news	en_zh_news_trans	en	zh	Perez has yet to offically name his playing and coaching targets, but the architect of Madrid's famous 'galacticos' policy insists the world's leading stars will be eager to join the club.	佩雷斯还未正式任命其球员和教练,但是皇马著名的“银河舰队”政策的建筑师强调说,世界的顶级球员渴望加入该俱乐部。		佩雷斯尚未正式提出他的球员和教练目标,但是这位马德里著名的“银河”政策建筑师强调世界上一流的球星都渴望加入这家俱乐部。	佩雷斯尚未官方公布他的球员和教练目标人选,但这位马德里著名的银河舰队设计师坚信,那些世界顶级球星将非常希望投入俱乐部的怀抱。
cwmt2009	ec-news	en_zh_news_trans	en	zh	In recent years the likes of David Villa, Santi Cazorla and other players have all rebuffed Madrid's advances, but Perez believes it could be a different story this summer if he returns to power.	最近几年,大卫·比利亚、桑提·卡索拉和其他球员都回绝了皇马的邀请,但是佩雷斯相信,如果他今年夏天回到球队,情况会有所不同。		在最近几年,大卫·比利亚、辛蒂·卡佐拉等人和其他球员都已经拒绝了皇马的示好,但是佩雷斯相信,如果他这个夏天重新掌权,情况就会不一样了。	近年来,大卫·维拉、桑蒂·卡索拉及一些其他球星均拒绝了马德里抛出的橄榄枝,不过佩雷斯相信,他重掌大权后的这个夏天情况将得到改变。
cwmt2009	ec-news	en_zh_news_trans	en	zh	"I'm sure that now the majority of the players are going to want to come to Madrid, to a new project...," Perez said.	“我确信现在大部分球员都想来皇马,都想加入到一个新的项目中来……,”佩雷斯说。		佩雷斯说:“我相信现在绝大多数的球员都希望加入皇马,参与这个新计划……。”	“我敢确定现在大多数球员都想来马德里,开创一番新的天地……,”佩雷斯说。
